,Age & BMI,"HRV
(measured during sleep)"
body_comp_gynoid_tissue_mass,0.8019565850616199,0.8052560714556167
body_comp_leg_right_total_mass,0.7815771561311318,0.7845109408151176
waist,0.8479098200666002,0.8505905853223588
body_comp_legs_total_mass,0.7842364780364983,0.7868145216835378
body_comp_leg_left_total_mass,0.776805195733917,0.7793463418205762
body_comp_leg_right_tissue_mass,0.7903279745959308,0.7925364754941648
body_comp_legs_tissue_mass,0.7931712789424882,0.7951487356920508
body_comp_android_tissue_mass,0.8720190220147345,0.8738942719383533
body_comp_leg_left_tissue_mass,0.7856103735525568,0.7874301469255407
body_comp_android_total_mass,0.8714318331696722,0.8732367602524589
body_comp_total_left_total_mass,0.859576397105859,0.8609745437268309
body_comp_total_left_tissue_mass,0.8657357749613954,0.8668666252890307
weight,0.8725254788648207,0.8735406076493047
body_comp_trunk_left_tissue_mass,0.8573862917257956,0.8581334459149498
body_comp_trunk_left_total_mass,0.8561401732667692,0.856863741707007
body_comp_trunk_tissue_mass,0.8668246130936976,0.8674943282792129
body_comp_trunk_total_mass,0.8655468790853935,0.8661964476071389
body_comp_arms_total_mass,0.63823536973224,0.6388134145428639
body_comp_total_right_total_mass,0.8632977009709328,0.8638394185102651
body_comp_total_right_tissue_mass,0.8690284021085287,0.8694367030777178
body_comp_total_total_mass,0.8659097678560624,0.8662019558743075
body_comp_trunk_right_tissue_mass,0.858304269516047,0.8585475214463445
body_comp_trunk_right_total_mass,0.8569488024683909,0.8571808220946217
