,"Age, BMI & VAT","Sleep Quality
(average of nights)"
GALACTUROCATPWYDgalacturonatedegradationI,True,True
GLCMANNANAUTPWYsuperpathwayofNacetylglucosamineNacetylmannosamineandNacetylneuraminatedegradation,True,True
GLUCARDEGPWYDglucaratedegradationI,True,True
GLUCARGALACTSUPERPWYsuperpathwayofDglucarateandDgalactaratedegradation,True,True
GLUCONEOPWYgluconeogenesisI,True,True
GLUCOSE1PMETABPWYglucoseandglucose1phosphatedegradation,True,True
GLUCUROCATPWYsuperpathwayofbetaDglucuronosidesdegradation,True,True
GLUDEGIPWYGABAshunt,True,True
GLUTORNPWYLornithinebiosynthesisI,True,True
GLYCOCATPWYglycogendegradationI,True,True
GLYCOGENSYNTHPWYglycogenbiosynthesisIfromADPDGlucose,True,True
GLYCOLGLYOXDEGPWYsuperpathwayofglycolmetabolismanddegradation,True,True
GLYCOLYSISEDsuperpathwayofglycolysisandtheEntnerDoudoroffpathway,True,True
GLYCOLYSISTCAGLYOXBYPASSsuperpathwayofglycolysispyruvatedehydrogenaseTCAandglyoxylatebypass,True,True
GLYCOLYSISglycolysisIfromglucose6phosphate,True,True
GLYOXYLATEBYPASSglyoxylatecycle,True,True
GOLPDLCATPWYsuperpathwayofglyceroldegradationto13propanediol,True,True
HCAMHPDEGPWY3phenylpropanoateand33hydroxyphenylpropanoatedegradationto2hydroxypentadienoate,True,True
HEMEBIOSYNTHESISII1hemebbiosynthesisVaerobic,True,True
HEMEBIOSYNTHESISIIhemebbiosynthesisIaerobic,True,True
HEMESYN2PWYhemebbiosynthesisIIoxygenindependent,True,True
HEXITOLDEGSUPERPWYsuperpathwayofhexitoldegradationbacteria,True,True
HISDEGPWYLhistidinedegradationI,True,True
HISTSYNPWYLhistidinebiosynthesis,True,True
HOMOSERMETSYNPWYLmethioninebiosynthesisI,True,True
HSERMETANAPWYLmethioninebiosynthesisIII,True,True
ILEUSYNPWYLisoleucinebiosynthesisIfromthreonine,True,True
KDONAGLIPASYNPWYsuperpathwayofKdo2lipidAbiosynthesis,True,True
KETOGLUCONMETPWYketogluconatemetabolism,True,True
LACTOSECATPWYlactoseandgalactosedegradationI,True,True
METSAMPWYsuperpathwayofSadenosylLmethioninebiosynthesis,True,True
METHACETATEPWYmethanogenesisfromacetate,True,True
METHGLYUTPWYsuperpathwayofmethylglyoxaldegradation,True,True
METSYNPWYsuperpathwayofLhomoserineandLmethioninebiosynthesis,True,True
NADBIOSYNTHESISIINADsalvagepathwayIIItonicotinamideriboside,True,True
NAGLIPASYNPWYlipidIVAbiosynthesisEcoli,True,True
NONMEVIPPPWYmethylerythritolphosphatepathwayI,True,True
NONOXIPENTPWYpentosephosphatepathwaynonoxidativebranchI,True,True
OANTIGENPWYOantigenbuildingblocksbiosynthesisEcoli,True,True
ORNDEGPWYsuperpathwayofornithinedegradation,True,True
P105PWYTCAcycleIV2oxoglutaratedecarboxylase,True,True
P108PWYpyruvatefermentationtopropanoateI,True,True
P122PWYheterolacticfermentation,True,True
P124PWYBifidobacteriumshunt,True,True
P125PWYsuperpathwayofRRbutanediolbiosynthesis,True,True
P161PWYacetylenedegradationanaerobic,True,True
P164PWYpurinenucleobasesdegradationIanaerobic,True,True
P185PWYformaldehydeassimilationIIIdihydroxyacetonecycle,True,True
P221PWYoctaneoxidation,True,True
P23PWYreductiveTCAcycleI,True,True
P4PWYsuperpathwayofLlysineLthreonineandLmethioninebiosynthesisI,True,True
P41PWYpyruvatefermentationtoacetateandSlactateI,True,True
P42PWYincompletereductiveTCAcycle,True,True
P441PWYsuperpathwayofNacetylneuraminatedegradation,True,True
P461PWYhexitolfermentationtolactateformateethanolandacetate,True,True
PANTOPWYphosphopantothenatebiosynthesisI,True,True
PANTOSYNPWYsuperpathwayofcoenzymeAbiosynthesisIbacteria,True,True
PENTOSEPPWYpentosephosphatepathway,True,True
PEPTIDOGLYCANSYNPWYpeptidoglycanbiosynthesisImesodiaminopimelatecontaining,True,True
PHOSLIPSYNPWYsuperpathwayofphospholipidbiosynthesisIbacteria,True,True
POLYAMINSYN3PWYsuperpathwayofpolyaminebiosynthesisII,True,True
POLYAMSYNPWYsuperpathwayofpolyaminebiosynthesisI,True,True
POLYISOPRENSYNPWYpolyisoprenoidbiosynthesisEcoli,True,True
PPGPPMETPWYppGppmetabolism,True,True
PRPPPWYsuperpathwayofhistidinepurineandpyrimidinebiosynthesis,True,True
PWY1042glycolysisIV,True,True
PWY1269CMP3deoxyDmannooctulosonatebiosynthesis,True,True
PWY1861formaldehydeassimilationIIassimilatoryRuMPCycle,True,True
PWY241C4photosyntheticcarbonassimilationcycleNADPMEtype,True,True
PWY2941LlysinebiosynthesisII,True,True
PWY2942LlysinebiosynthesisIII,True,True
PWY3001superpathwayofLisoleucinebiosynthesisI,True,True
PWY3841folatetransformationsIIplants,True,True
PWY4041gammaglutamylcycle,True,True
PWY4984ureacycle,True,True
PWY5004superpathwayofLcitrullinemetabolism,True,True
PWY5005biotinbiosynthesisII,True,True
PWY50224aminobutanoatedegradationV,True,True
PWY5030LhistidinedegradationIII,True,True
PWY5097LlysinebiosynthesisVI,True,True
PWY5100pyruvatefermentationtoacetateandlactateII,True,True
PWY5103LisoleucinebiosynthesisIII,True,True
PWY5104LisoleucinebiosynthesisIV,True,True
PWY5121superpathwayofgeranylgeranyldiphosphatebiosynthesisIIviaMEP,True,True
PWY51302oxobutanoatedegradationI,True,True
PWY5136fattyacidbetaoxidationIIplantperoxisome,True,True
PWY5138fattyacidbetaoxidationIVunsaturatedevennumber,True,True
PWY5154LargininebiosynthesisIIIviaNacetylLcitrulline,True,True
PWY5188tetrapyrrolebiosynthesisIfromglutamate,True,True
PWY5189tetrapyrrolebiosynthesisIIfromglycine,True,True
PWY5345superpathwayofLmethioninebiosynthesisbysulfhydrylation,True,True
PWY5347superpathwayofLmethioninebiosynthesistranssulfuration,True,True
PWY5367petroselinatebiosynthesis,True,True
PWY5384sucrosedegradationIVsucrosephosphorylase,True,True
PWY5484glycolysisIIfromfructose6phosphate,True,True
PWY5497purinenucleobasesdegradationIIanaerobic,True,True
PWY5505LglutamateandLglutaminebiosynthesis,True,True
PWY561superpathwayofglyoxylatecycleandfattyaciddegradation,True,True
PWY5656mannosylglyceratebiosynthesisI,True,True
PWY5659GDPmannosebiosynthesis,True,True
PWY5667CDPdiacylglycerolbiosynthesisI,True,True
PWY5675nitratereductionVassimilatory,True,True
PWY5676acetylCoAfermentationtobutanoateII,True,True
PWY5686UMPbiosynthesisI,True,True
PWY5690TCAcycleIIplantsandfungi,True,True
PWY5695inosine5phosphatedegradation,True,True
PWY5723Rubiscoshunt,True,True
PWY57472methylcitratecycleII,True,True
PWY58372carboxy14naphthoquinolbiosynthesis,True,True
PWY5838superpathwayofmenaquinol8biosynthesisI,True,True
PWY5840superpathwayofmenaquinol7biosynthesis,True,True
PWY5845superpathwayofmenaquinol9biosynthesis,True,True
PWY5850superpathwayofmenaquinol6biosynthesis,True,True
PWY5855ubiquinol7biosynthesisearlydecarboxylation,True,True
PWY5860superpathwayofdemethylmenaquinol6biosynthesisI,True,True
PWY5861superpathwayofdemethylmenaquinol8biosynthesisI,True,True
PWY5862superpathwayofdemethylmenaquinol9biosynthesis,True,True
PWY5896superpathwayofmenaquinol10biosynthesis,True,True
PWY5897superpathwayofmenaquinol11biosynthesis,True,True
PWY5898superpathwayofmenaquinol12biosynthesis,True,True
PWY5899superpathwayofmenaquinol13biosynthesis,True,True
PWY5913partialTCAcycleobligateautotrophs,True,True
PWY5918superpathwayofhemebbiosynthesisfromglutamate,True,True
PWY5920superpathwayofhemebbiosynthesisfromglycine,True,True
PWY5941glycogendegradationII,True,True
PWY5971palmitatebiosynthesistypeIIfattyacidsynthase,True,True
PWY5973cisvaccenatebiosynthesis,True,True
PWY5981CDPdiacylglycerolbiosynthesisIII,True,True
PWY5989stearatebiosynthesisIIbacteriaandplants,True,True
PWY61215aminoimidazoleribonucleotidebiosynthesisI,True,True
PWY61225aminoimidazoleribonucleotidebiosynthesisII,True,True
PWY6123inosine5phosphatebiosynthesisI,True,True
PWY6124inosine5phosphatebiosynthesisII,True,True
PWY6125superpathwayofguanosinenucleotidesdenovobiosynthesisII,True,True
PWY6126superpathwayofadenosinenucleotidesdenovobiosynthesisII,True,True
PWY6143CMPpseudaminatebiosynthesis,True,True
PWY61476hydroxymethyldihydropterindiphosphatebiosynthesisI,True,True
PWY6151SadenosylLmethioninesalvageI,True,True
PWY6163chorismatebiosynthesisfrom3dehydroquinate,True,True
PWY6168flavinbiosynthesisIIIfungi,True,True
PWY621sucrosedegradationIIIsucroseinvertase,True,True
PWY622starchbiosynthesis,True,True
PWY6270isoprenebiosynthesisI,True,True
PWY6277superpathwayof5aminoimidazoleribonucleotidebiosynthesis,True,True
PWY6282palmitoleatebiosynthesisIfrom5Zdodec5enoate,True,True
PWY6284superpathwayofunsaturatedfattyacidsbiosynthesisEcoli,True,True
PWY6285superpathwayoffattyacidsbiosynthesisEcoli,True,True
PWY6292superpathwayofLcysteinebiosynthesismammalian,True,True
PWY6293superpathwayofLcysteinebiosynthesisfungi,True,True
PWY6305superpathwayofputrescinebiosynthesis,True,True
PWY6317DgalactosedegradationILeloirpathway,True,True
PWY6353purinenucleotidesdegradationIIaerobic,True,True
PWY6385peptidoglycanbiosynthesisIIImycobacteria,True,True
PWY6386UDPNacetylmuramoylpentapeptidebiosynthesisIIlysinecontaining,True,True
PWY6387UDPNacetylmuramoylpentapeptidebiosynthesisImesodiaminopimelatecontaining,True,True
PWY6415LascorbatebiosynthesisVeuglenaDgalacturonatepathway,True,True
PWY6470peptidoglycanbiosynthesisVbetalactamresistance,True,True
PWY6478GDPDglyceroalphaDmannoheptosebiosynthesis,True,True
PWY65074deoxyLthreohex4enopyranuronatedegradation,True,True
PWY65198amino7oxononanoatebiosynthesisI,True,True
PWY6527stachyosedegradation,True,True
PWY6531mannitolcycle,True,True
PWY6545pyrimidinedeoxyribonucleotidesdenovobiosynthesisIII,True,True
PWY6549LglutaminebiosynthesisIII,True,True
PWY6572chondroitinsulfatedegradationIbacterial,True,True
PWY6588pyruvatefermentationtoacetone,True,True
PWY6590superpathwayofClostridiumacetobutylicumacidogenicfermentation,True,True
PWY6595superpathwayofguanosinenucleotidesdegradationplants,True,True
PWY6606guanosinenucleotidesdegradationII,True,True
PWY6607guanosinenucleotidesdegradationI,True,True
PWY6608guanosinenucleotidesdegradationIII,True,True
PWY6609adenineandadenosinesalvageIII,True,True
PWY6612superpathwayoftetrahydrofolatebiosynthesis,True,True
PWY6628superpathwayofLphenylalaninebiosynthesis,True,True
PWY6630superpathwayofLtyrosinebiosynthesis,True,True
PWY6690cinnamateand3hydroxycinnamatedegradationto2hydroxypentadienoate,True,True
PWY6700queuosinebiosynthesisIdenovo,True,True
PWY6703preQ0biosynthesis,True,True
PWY6731starchdegradationIII,True,True
PWY6749CMPlegionaminatebiosynthesisI,True,True
PWY6803phosphatidylcholineacylediting,True,True
PWY6807xyloglucandegradationIIexoglucanase,True,True
PWY6823molybdopterinbiosynthesis,True,True
PWY6859alltransfarnesolbiosynthesis,True,True
PWY6895superpathwayofthiaminediphosphatebiosynthesisII,True,True
PWY6897thiaminediphosphatesalvageII,True,True
PWY6901superpathwayofglucoseandxylosedegradation,True,True
PWY6902chitindegradationIIVibrio,True,True
PWY6906chitinderivativesdegradation,True,True
PWY6922LNdeltaacetylornithinebiosynthesis,True,True
PWY6936selenoaminoacidbiosynthesisplants,True,True
PWY6953dTDP3acetamidoalphaDfucosebiosynthesis,True,True
PWY6961LascorbatedegradationIIbacterialaerobic,True,True
PWY6969TCAcycleV2oxoglutaratesynthase,True,True
PWY699215anhydrofructosedegradation,True,True
PWY7013Spropane12dioldegradation,True,True
PWY702LmethioninebiosynthesisII,True,True
PWY7094fattyacidsalvage,True,True
PWY7111pyruvatefermentationtoisobutanolengineered,True,True
PWY7115C4photosyntheticcarbonassimilationcycleNADMEtype,True,True
PWY7117C4photosyntheticcarbonassimilationcyclePEPCKtype,True,True
PWY7118chitindeacetylation,True,True
PWY7184pyrimidinedeoxyribonucleotidesdenovobiosynthesisI,True,True
PWY7187pyrimidinedeoxyribonucleotidesdenovobiosynthesisII,True,True
PWY7196superpathwayofpyrimidineribonucleosidessalvage,True,True
PWY7197pyrimidinedeoxyribonucleotidephosphorylation,True,True
PWY7198pyrimidinedeoxyribonucleotidesdenovobiosynthesisIV,True,True
PWY7199pyrimidinedeoxyribonucleosidessalvage,True,True
PWY7200superpathwayofpyrimidinedeoxyribonucleosidesalvage,True,True
PWY7204pyridoxal5phosphatesalvageIIplants,True,True
PWY7208superpathwayofpyrimidinenucleobasessalvage,True,True
PWY7209superpathwayofpyrimidineribonucleosidesdegradation,True,True
PWY7210pyrimidinedeoxyribonucleotidesbiosynthesisfromCTP,True,True
PWY7211superpathwayofpyrimidinedeoxyribonucleotidesdenovobiosynthesis,True,True
PWY7220adenosinedeoxyribonucleotidesdenovobiosynthesisII,True,True
PWY7221guanosineribonucleotidesdenovobiosynthesis,True,True
PWY7222guanosinedeoxyribonucleotidesdenovobiosynthesisII,True,True
PWY7228superpathwayofguanosinenucleotidesdenovobiosynthesisI,True,True
PWY7229superpathwayofadenosinenucleotidesdenovobiosynthesisI,True,True
PWY7234inosine5phosphatebiosynthesisIII,True,True
PWY7237myochiroandscylloinositoldegradation,True,True
PWY7238sucrosebiosynthesisII,True,True
PWY7242Dfructuronatedegradation,True,True
PWY724superpathwayofLlysineLthreonineandLmethioninebiosynthesisII,True,True
PWY7254TCAcycleVIIacetateproducers,True,True
PWY7269mitochondrialNADPHproductionyeast,True,True
PWY72824amino2methyl5diphosphomethylpyrimidinebiosynthesisII,True,True
PWY7312dTDPbetaDfucofuranosebiosynthesis,True,True
PWY7315dTDPNacetylthomosaminebiosynthesis,True,True
PWY7316dTDPNacetylviosaminebiosynthesis,True,True
PWY7323superpathwayofGDPmannosederivedOantigenbuildingblocksbiosynthesis,True,True
PWY7328superpathwayofUDPglucosederivedOantigenbuildingblocksbiosynthesis,True,True
PWY7345superpathwayofanaerobicsucrosedegradation,True,True
PWY7356thiaminediphosphatesalvageIVyeast,True,True
PWY7357thiaminephosphateformationfrompyrithiamineandoxythiamineyeast,True,True
PWY737114dihydroxy6naphthoatebiosynthesisII,True,True
PWY7383anaerobicenergymetabolisminvertebratescytosol,True,True
PWY7392taxadienebiosynthesisengineered,True,True
PWY7400LargininebiosynthesisIVarchaebacteria,True,True
PWY7434terminalOglycansresiduesmodificationviatype2precursordisaccharide,True,True
PWY7456beta14mannandegradation,True,True
PWY7560methylerythritolphosphatepathwayII,True,True
PWY7663gondoatebiosynthesisanaerobic,True,True
PWY7664oleatebiosynthesisIVanaerobic,True,True
PWY7688dTDPalphaDravidosamineanddTDP4acetylalphaDravidosaminebiosynthesis,True,True
PWY7761NADsalvagepathwayIIPNCIVcycle,True,True
PWY7790UMPbiosynthesisII,True,True
PWY7791UMPbiosynthesisIII,True,True
PWY7851coenzymeAbiosynthesisIIeukaryotic,True,True
PWY78585ZdodecenoatebiosynthesisII,True,True
PWY7883anhydromuropeptidesrecyclingII,True,True
PWY79425oxoLprolinemetabolism,True,True
PWY7953UDPNacetylmuramoylpentapeptidebiosynthesisIIImesodiaminopimelatecontaining,True,True
PWY7977LmethioninebiosynthesisIV,True,True
PWY7992superpathwayofmenaquinol8biosynthesisIII,True,True
PWY8004EntnerDoudoroffpathwayI,True,True
PWY801homocysteineandcysteineinterconversion,True,True
PWY8073lipidIVAbiosynthesisPputida,True,True
PWY81315deoxyadenosinedegradationII,True,True
PWY8178pentosephosphatepathwaynonoxidativebranchII,True,True
PWY8187LargininedegradationXIIIreductiveSticklandreaction,True,True
PWY821superpathwayofsulfuraminoacidbiosynthesisSaccharomycescerevisiae,True,True
PWY841superpathwayofpurinenucleotidesdenovobiosynthesisI,True,True
PWYI9LcysteinebiosynthesisVIfromLmethionine,True,True
PWY01061superpathwayofLalaninebiosynthesis,True,True
PWY01241ADPLglycerobetaDmannoheptosebiosynthesis,True,True
PWY01261anhydromuropeptidesrecyclingI,True,True
PWY012773phenylpropanoateand33hydroxyphenylpropanoatedegradation,True,True
PWY01296purineribonucleosidesdegradation,True,True
PWY01297superpathwayofpurinedeoxyribonucleosidesdegradation,True,True
PWY01298superpathwayofpyrimidinedeoxyribonucleosidesdegradation,True,True
PWY01319CDPdiacylglycerolbiosynthesisII,True,True
PWY01337oleatebetaoxidation,True,True
PWY01338polymyxinresistance,True,True
PWY01415superpathwayofhemebbiosynthesisfromuroporphyrinogenIII,True,True
PWY01477ethanolamineutilization,True,True
PWY01479tRNAprocessing,True,True
PWY01586peptidoglycanmaturationmesodiaminopimelatecontaining,True,True
PWY0162superpathwayofpyrimidineribonucleotidesdenovobiosynthesis,True,True
PWY0166superpathwayofpyrimidinedeoxyribonucleotidesdenovobiosynthesisEcoli,True,True
PWY0301LascorbatedegradationIbacterialanaerobic,True,True
PWY0422methylcitratecycleI,True,True
PWY0781aspartatesuperpathway,True,True
PWY0845superpathwayofpyridoxal5phosphatebiosynthesisandsalvage,True,True
PWY08625ZdodecenoatebiosynthesisI,True,True
PWY1ZNC1assimilatorysulfatereductionIV,True,True
PWY3O4107NADsalvagepathwayVPNCVcycle,True,True
PWY4903nitratereductionVIassimilatory,True,True
PWY4FS7phosphatidylglycerolbiosynthesisIplastidic,True,True
PWY4FS8phosphatidylglycerolbiosynthesisIInonplastidic,True,True
PWY4LZ257superpathwayoffermentationChlamydomonasreinhardtii,True,True
PWY66389phytoldegradation,True,True
PWY66391fattyacidbetaoxidationVImammalianperoxisome,True,True
PWY66399gluconeogenesisIII,True,True
PWY66409superpathwayofpurinenucleotidesalvage,True,True
PWY66429fattyacidbiosynthesisinitiationmitochondria,True,True
PYRIDNUCSALPWYNADsalvagepathwayIPNCVIcycle,True,True
PYRIDNUCSYNPWYNADdenovobiosynthesisIfromaspartate,True,True
PYRIDOXSYNPWYpyridoxal5phosphatebiosynthesisI,True,True
REDCITCYCTCAcycleVIHelicobacter,True,True
RHAMCATPWYLrhamnosedegradationI,True,True
RIBOSYN2PWYflavinbiosynthesisIbacteriaandplants,True,True
RUMPPWYformaldehydeoxidationI,True,True
SALVADEHYPOXPWYadenosinenucleotidesdegradationII,True,True
SERGLYSYNPWYsuperpathwayofLserineandglycinebiosynthesisI,True,True
SO4ASSIMPWYassimilatorysulfatereductionI,True,True
SULFATECYSPWYsuperpathwayofsulfateassimilationandcysteinebiosynthesis,True,True
TCAGLYOXBYPASSsuperpathwayofglyoxylatebypassandTCA,True,True
TCATCAcycleIprokaryotic,True,True
THISYNARAPWYsuperpathwayofthiaminediphosphatebiosynthesisIIIeukaryotes,True,True
THRESYNPWYsuperpathwayofLthreoninebiosynthesis,True,True
TRNACHARGINGPWYtRNAcharging,True,True
UDPNAGSYNPWYUDPNacetylDglucosaminebiosynthesisI,True,True
VALSYNPWYLvalinebiosynthesis,True,True
