,Age & BMI,"HRV
(average of nights)"
depressed_hopeless_fortnight,-0.0323578507055768,-0.0323578507055768
depressed_longest_period_weeks,-0.07448330290017505,-0.07448330290017505
depressed_whole_week,-0.0353768684358958,-0.0353768684358958
depressed_whole_week_periods,-0.07378763814804634,-0.07378763814804634
family_relationship_satisfaction,-0.0387891612821227,-0.0387891612821227
fed-up_often,-0.03675019023279125,-0.0367501902327912
feeling_lonley_often,-0.03687830218537334,-0.03687830218537334
fidgety_or_restless_fortnight,0.15230547558861623,0.15230547558861623
financial_situation_satisfaction,-0.0419664752572628,-0.0419664752572628
friendships_satisfaction,-0.03741283544369195,-0.03741283544369195
happiness_level,-0.036976297963725493,-0.036976297963725493
health_satisfaction,0.242604890398608,0.27232816004396454
high_irritable_longest_period_duration,-0.09221274478694455,-0.09221274478694455
high_irritable_state,-0.077256130223369,-0.077256130223369
high_irritable_state_caused_problems,-0.13266890216973037,-0.13266890216973037
hyper_least_two_days,-0.0346871173057988,-0.0346871173057988
irritable_person,-0.0411786511828603,-0.0411786511828603
irritablilty_leading_to_argumens,-0.03719987578515975,-0.03719987578515975
little_interest_or_pleasure_fortnight,-0.036230914902914704,-0.036230914902914704
miserable_no_reason,-0.04046232641782005,-0.04046232641782005
mood_swings,-0.038418856266704896,-0.038418856266704896
nerves_anxiety_tension_depression_doctor,-0.0342495747844029,-0.0342495747844029
nerves_anxiety_tension_depression_psychiatrist,-0.038602529035938846,-0.038602529035938846
nervous_person,-0.038448716225158205,-0.038448716225158205
risks_taker,-0.0350700497500238,-0.0350700497500238
suffer_nerves,-0.039688441226750804,-0.039688441226750804
tense_or_highly_strung,-0.0390686428292012,-0.0390686428292012
tired_or_little_energy_fortnight,0.1370702520449496,0.1370702520449496
troubled_by_guilt,-0.037175070718222444,-0.037175070718222444
unenjoyment_uninterested_period_duration_weeks,-0.10397255124955784,-0.10397255124955784
unenjoyment_uninterested_periods_number,-0.10421228258784995,-0.10421228258784995
unenjoyment_uninterested_whole_week,-0.0436582745139001,-0.0436582745139001
work_satisfaction,0.10946442989502955,0.1094410510399913
worrier,-0.042082183781682644,-0.042082183781682644
worry_long_after_embarrassment,-0.0340747353991591,-0.0340747353991592
rds_score,0.1711646238616189,0.1846999402073667
