,"Age, BMI & VAT","Sleep Quality
(average of nights)"
total_scan_sat_area,0.00037565921573543535,0.0006359462111217844
total_scan_sat_mass,0.0003694873320434464,0.0006073908075334174
total_scan_sat_volume,0.0003694165598704627,0.0006190025770869521
total_scan_vat_area,1.2318538836658948e-10,1.2318539629163084e-10
total_scan_vat_mass,1.0254485890871441e-05,2.6400897341212852e-05
total_scan_vat_volume,1.025355359837913e-05,1.0789592561261155e-05
body_comp_leg_left_fat_free_mass,0.0006437855967428372,0.0017420569276058665
body_comp_trunk_fat_free_mass,0.0010413481240367237,0.00205469210473088
body_comp_total_right_tissue_mass,0.00020603332905415713,0.0004124512626509302
body_comp_gynoid_total_mass,0.0003757752647149273,0.0003796712889793885
body_comp_trunk_left_bone_mass,0.0010045582831852227,0.0018181760062446397
body_comp_leg_right_lean_mass,0.0005852147584595942,0.001515051568273471
body_comp_android_tissue_mass,0.0001445753979577498,0.0002998371346094982
body_comp_trunk_lean_mass,0.0010583056268382834,0.002065367121339196
body_comp_total_lean_mass,0.0007425628528993758,0.0019054453465750204
body_comp_trunk_right_fat_mass,0.0001241689201504531,0.0002602456913177618
body_comp_arms_lean_mass,0.0010427867845445803,0.002464691445816472
body_comp_legs_total_mass,0.00033109913571035464,0.0006011821022120138
body_comp_total_right_fat_mass,0.000162010593000864,0.00024399074662292012
body_comp_arms_fat_free_mass,0.0010669075556026951,0.0025840910455547437
body_comp_trunk_tissue_mass,0.0001901294491105621,0.00038954739159962774
body_comp_android_bone_mass,0.002902236400527304,0.007640606629461014
body_comp_total_total_mass,0.00021148547832689366,0.0005430150626274732
body_comp_leg_right_bone_mass,0.002204594052818284,0.004606292936189029
body_comp_arms_diff_total_mass,0.006959204442506782,0.010024957230583198
body_comp_arm_right_tissue_mass,0.0007410322905229977,0.0015662237480603433
body_comp_leg_left_total_mass,0.00035174213221659975,0.0008089190498384439
body_comp_legs_bone_mass,0.0021385459170291366,0.004781572786473701
body_comp_total_diff_total_mass,0.012477076095357122,0.012361644722782197
body_comp_arm_right_total_mass,0.000764277287374003,0.0012431985830689274
body_comp_total_diff_bone_mass,0.005638701210828673,0.010089750293777056
body_comp_arms_diff_bone_mass,0.006719997622980321,0.013571254545237959
body_comp_trunk_diff_lean_mass,0.010268580839047654,0.014150042715760543
body_comp_arm_left_fat_mass,0.00045817302743908966,0.0008019378364141765
body_comp_trunk_left_fat_mass,8.987693088064978e-05,0.00020253877319318072
body_comp_leg_left_lean_mass,0.0006093068197223188,0.0016239205869993671
