,Age & BMI,"Sleep Quality
(average of nights)"
body_comp_total_left_total_mass,0.8960771592217509,0.8961889895450047
body_comp_trunk_right_bone_mass,0.49362769537150586,0.49206565993225704
body_comp_trunk_left_tissue_mass,0.8713278139796363,0.8725502626202403
body_comp_total_left_lean_mass,0.5701816322984848,0.5706552072888876
body_comp_legs_diff_fat_free_mass,-0.0333769384122556,-0.0325950103659648
body_comp_legs_fat_free_mass,0.6207050262635256,0.6197500084750318
body_comp_total_bone_mass,0.39339709616586144,0.3940899576624033
body_comp_total_left_fat_free_mass,0.5630572255554951,0.5636118155369276
body_comp_leg_left_bone_mass,0.28327524559139045,0.28386626191320663
body_comp_gynoid_bone_mass,0.37467007210120407,0.37466630498562703
body_comp_trunk_right_lean_mass,0.4757345582481349,0.47374848020094235
body_comp_total_right_total_mass,0.8982357579552274,0.8978620752242681
body_comp_leg_right_fat_free_mass,0.6198360537038732,0.6184194357980739
body_comp_arms_total_mass,0.753802143095474,0.755839708709837
body_comp_legs_fat_mass,0.8078989619907251,0.8075317537060813
body_comp_trunk_diff_fat_mass,0.145034568920843,0.14634982837158056
body_comp_legs_diff_total_mass,0.01461680797530445,-0.03253057057731725
body_comp_trunk_diff_bone_mass,0.0640681481085908,0.0375814206248541
body_comp_legs_diff_bone_mass,-0.0346705617492395,-0.0346705617492395
body_comp_legs_diff_tissue_mass,0.017059921004365153,-0.03257661722998885
bmi,0.9999999401402351,0.9999999401402349
waist,0.822493588692189,0.8225550243561419
height,0.1771226163621455,0.17741309690029222
weight,0.9061979636668807,0.9061251259818851
hips,0.8361394598812186,0.8363176224838542
