,"Age, BMI & VAT","Sleep Quality
(average of nights)"
total_scan_sat_area,0.00017990520292459624,0.0003351318814053051
total_scan_sat_mass,0.00020229309717819226,0.00035529382698533255
total_scan_sat_volume,0.00020229270082460817,0.00037186508674452923
total_scan_vat_area,2.790432533227571e-10,2.790432740279995e-10
total_scan_vat_mass,1.3067122059369963e-05,4.903706014997219e-05
total_scan_vat_volume,1.30656559198164e-05,5.40890373075203e-05
body_comp_leg_left_fat_free_mass,0.0007423694827277655,0.002033618545485836
body_comp_trunk_fat_free_mass,0.000847016394991932,0.0029970493072192955
body_comp_total_right_tissue_mass,0.00013893511390043682,0.000194056701992141
body_comp_gynoid_total_mass,0.00022685936617979467,0.0007126090738237656
body_comp_trunk_left_bone_mass,0.000779563508221031,0.0016007739928718544
body_comp_leg_right_lean_mass,0.0006179008973262116,0.0010655077140946062
body_comp_android_tissue_mass,0.00013075144099553978,0.0006676954797695393
body_comp_trunk_lean_mass,0.0008598917186509741,0.003050961460041879
body_comp_total_lean_mass,0.0005563174469881754,0.0012827882479151094
body_comp_trunk_right_fat_mass,8.301926294963156e-05,0.0003610421236572874
body_comp_arms_lean_mass,0.0010510306540270269,0.0026716027380389324
body_comp_legs_total_mass,0.0002448241593561112,0.0003973158843286172
body_comp_total_right_fat_mass,8.864391464944872e-05,0.00011889133422324241
body_comp_arms_fat_free_mass,0.0010979069718627494,0.0027420468774438183
body_comp_trunk_tissue_mass,0.00014705878312272052,0.0005239050470018515
body_comp_android_bone_mass,0.0015842905751434209,0.004180956957061601
body_comp_total_total_mass,0.00014151449422489587,0.0002931710951818457
body_comp_leg_right_bone_mass,0.0014490313892666625,0.0029834431526836224
body_comp_arms_diff_total_mass,0.013123872592310869,0.016238850680255924
body_comp_arm_right_tissue_mass,0.0004756303318248593,0.0007322734521567199
body_comp_leg_left_total_mass,0.00028862326532982376,0.0008003296716080112
body_comp_legs_bone_mass,0.0014226826657509942,0.003333122700651137
body_comp_total_diff_total_mass,0.0081350453517637,0.01713002391887591
body_comp_arm_right_total_mass,0.0004915304488693109,0.0007612101225579331
body_comp_total_diff_bone_mass,0.0035430429645805753,0.005565858586672467
body_comp_arms_diff_bone_mass,0.013447226465929454,0.011871072211801706
body_comp_trunk_diff_lean_mass,0.0071167448761324265,0.010311437702586197
body_comp_arm_left_fat_mass,0.00030427969082690254,0.0004378683566013632
body_comp_trunk_left_fat_mass,9.531960810654776e-05,0.00016932154486220977
body_comp_leg_left_lean_mass,0.0007299549548323071,0.0019457213606307734
body_comp_leg_left_tissue_mass,0.0002808674256841507,0.0007710470810543414
body_comp_trunk_right_fat_free_mass,0.0008811938582496084,0.0022941573336799827
body_comp_arms_bone_mass,0.002012003762298771,0.005146826632088213
body_comp_arm_right_fat_mass,0.0003728770941453072,0.0005958466662451919
body_comp_trunk_fat_mass,7.708709800543958e-05,0.00011500232883118322
body_comp_arms_diff_fat_free_mass,0.009880013493880103,0.013334524030221544
body_comp_arms_tissue_mass,0.0004443801089181511,0.0008995205587613159
body_comp_total_left_fat_mass,8.978012882806402e-05,0.00010793896137996601
body_comp_legs_tissue_mass,0.00023749724259815094,0.0003825663211967743
body_comp_android_fat_free_mass,0.0007723429743843036,0.0020216783003099443
body_comp_total_fat_mass,8.489270977127429e-05,0.00015232293441053542
body_comp_trunk_diff_tissue_mass,0.007086488267721175,0.01420894619755366
body_comp_total_tissue_mass,0.00013669312939637376,0.00027892407452853585
body_comp_total_left_bone_mass,0.0011925526145633593,0.0033941135909055613
body_comp_legs_diff_lean_mass,0.012878543774799139,0.01220579506026373
body_comp_trunk_right_tissue_mass,0.00017739622936589032,0.00041257006837189323
body_comp_arm_left_total_mass,0.000502726930848652,0.0009069154518000651
body_comp_leg_right_fat_mass,0.0002696788810278953,0.0005239110593774643
body_comp_total_diff_lean_mass,0.004841859433602289,0.01013406435780048
body_comp_arms_fat_mass,0.00028604458122870807,0.0004572482400227384
body_comp_total_diff_tissue_mass,0.008288429128790303,0.017150311438754666
body_comp_trunk_diff_total_mass,0.007105860238701771,0.013949228784444738
body_comp_trunk_left_total_mass,0.0001441990310787844,0.0004778232513144998
body_comp_total_diff_fat_free_mass,0.004630959452584687,0.010008150393174866
body_comp_gynoid_fat_mass,0.00022489946389690047,0.00041527558818645554
body_comp_leg_left_fat_mass,0.00028247415120700786,0.0005212815203802815
body_comp_total_right_lean_mass,0.0005443636778653254,0.0017934741259108663
body_comp_arms_diff_fat_mass,0.012742324258043869,0.010416670466677254
body_comp_total_right_bone_mass,0.001102708395603348,0.002772092175991273
body_comp_arm_right_bone_mass,0.0021779275128995823,0.004855433966058896
body_comp_total_right_fat_free_mass,0.0005506255210853962,0.0018434446344475245
body_comp_arm_left_fat_free_mass,0.0009989257126715315,0.002198669206470549
body_comp_android_total_mass,0.00013201904445453745,0.0006810693864181856
body_comp_arm_right_fat_free_mass,0.0009189411834265277,0.003328359557135295
body_comp_arm_left_tissue_mass,0.0004905787981595844,0.0008738578126524867
body_comp_total_diff_fat_mass,0.00445084988909747,0.006583577555611996
body_comp_arm_left_bone_mass,0.0021242804257698878,0.004994543024649397
body_comp_trunk_left_lean_mass,0.0009542647955443839,0.0026440149424734253
body_comp_trunk_right_total_mass,0.00017908093711483262,0.000416333751446582
body_comp_arms_diff_lean_mass,0.013096580619291703,0.01363605979894216
