,"Age, BMI & VAT","Sleep Quality
(average of nights)"
fBin__100,0.012523571847771756,0.012523571847771765
fBin__102,0.022072507822312754,0.022072507822312775
fBin__103,0.01315388817047507,0.013153888170475098
fBin__104,0.013804388376490501,0.013804388376490515
fBin__108,0.016317317108127147,0.015518344881119743
fBin__121,0.01356956003331281,0.01356956003331281
fBin__14,0.014695492670067825,0.014695492670067811
fBin__145,0.012994250723887471,0.012994250723887496
fBin__149,0.015015539112859355,0.015015539112859343
fBin__159,0.012729970721300252,0.012729970721300278
fBin__17,0.012610588017899218,0.012610588017899218
fBin__181,0.013749394344741237,0.013749394344741227
fBin__187,0.010943220261943302,0.010943220261943299
fBin__188,0.014786506790287379,0.014786506790287408
fBin__189,0.015368226306901855,0.015368226306901834
fBin__205,0.014461528924432088,0.014461528924432098
fBin__207,0.012792425463668563,0.0127924254636686
fBin__217,0.013837327417199409,0.013837327417199431
fBin__219,0.012085827091188207,0.012085827091188207
fBin__220,0.010972382867939794,0.010972382867939794
fBin__223,0.013544485019406723,0.013544485019406707
fBin__247,0.012856233989886147,0.01285623398988614
fBin__249,0.012264707678584615,0.012264707678584598
fBin__257,0.005544445701097386,0.005544445630108858
fBin__262,0.006798258639484259,0.006798258639484283
fBin__263,0.00572344051687562,0.005723440516875624
fBin__27,0.011827503660832371,0.011827503660832371
fBin__270,0.009961956009572502,0.009961956009572516
fBin__273,0.009516238067734899,0.00951623806773489
fBin__274,0.01850589764612138,0.01850589764612139
fBin__275,0.012609968115963996,0.012609968115964012
fBin__28,0.0128294020324219,0.012829402032421906
fBin__281,0.014616097131457707,0.014616097131457707
fBin__283,0.011336534590362442,0.011336534590362442
fBin__296,0.013379881331717617,0.013379881331717617
fBin__305,0.01374692880350846,0.013746928803508451
fBin__307,0.014557427519644573,0.014557427519644575
fBin__309,0.015066423304758781,0.01506642330475877
fBin__310,0.012805313879124456,0.012805313879124456
fBin__311,0.012824815041219165,0.012824815041219163
fBin__312,0.011499804369812463,0.011499804369812463
fBin__314,0.012668267788664074,0.012668267788664074
fBin__318,0.014673000930028232,0.014673000930028232
fBin__319,0.015182367646605101,0.015182367646605101
fBin__320,0.013071020181952426,0.013071020181952435
fBin__321,0.012957654199164313,0.012957654199164307
fBin__323,0.013990266775952276,0.013990266775952257
fBin__325,0.0128283884507028,0.0128283884507028
fBin__328,0.013041298568058626,0.01304129856805863
fBin__332,0.011399766611505772,0.01139976661150579
fBin__334,0.013646222238281913,0.013646222238281904
fBin__337,0.013495728748862275,0.013495728748862275
fBin__338,0.015276508018469855,0.01527650801846984
fBin__339,0.011878137110047279,0.011878137110047272
fBin__34,0.01383216966551526,0.013832169665515244
fBin__340,0.012634929882682278,0.012634929882682285
fBin__345,0.015833801790001312,0.01583380179000132
fBin__35,0.014656052172758243,0.014656052172758236
fBin__351,0.011525137939223891,0.011525137939223891
fBin__356,0.012734694874438152,0.012734694874438148
fBin__357,0.012067511372753807,0.012067511372753801
fBin__359,0.01357067667682548,0.01357067667682548
fBin__36,0.012217868251552222,0.01221786825155221
fBin__364,0.012134813999633346,0.012134813999633346
fBin__366,0.019140527118871237,0.019140527118871237
fBin__367,0.013234030228324352,0.013234030228324352
fBin__369,0.013612146385609685,0.013612146385609673
fBin__37,0.014562924596963593,0.014562924596963582
fBin__371,0.01198498833582227,0.011984988335822263
fBin__373,0.012802197505549208,0.012802197505549208
