,"Age, BMI & VAT","Sleep Quality
(average of nights)"
fBin__383,-0.03762850087987635,-0.03762850087987635
fBin__384,-0.035808477840279296,-0.035808477840279296
fBin__386,-0.036279236689656796,-0.036279236689656796
fBin__387,-0.0330895549814074,-0.0330895549814074
fBin__388,-0.034181560619295295,-0.034181560619295295
fBin__393,-0.030339885000967848,-0.030339885000967848
fBin__395,-0.03215529558704005,-0.03215529558704005
fBin__418,-0.0332730221905743,-0.0332730221905743
fBin__422,-0.033010772337991004,-0.033010772337991004
fBin__423,-0.03730554719152575,-0.0373055471915259
fBin__424,-0.03536858925220175,-0.03536858925220175
fBin__43,-0.03454041064284665,-0.03454041064284665
fBin__441,-0.035144939657439,-0.03514493965743905
fBin__449,-0.03298380049218595,-0.032983800492186105
fBin__45,-0.0324002326536247,-0.0324002326536247
fBin__451,-0.0338698148897666,-0.0338698148897665
fBin__452,-0.03691479937495855,-0.03691479937495855
fBin__453,-0.034608485120703844,-0.0346084851207038
fBin__454,0.0194318992397707,0.0194318992397709
fBin__455,-0.036249424312374504,-0.036249424312374504
fBin__456,-0.035752664354743446,-0.0357526643547435
fBin__457,-0.03826033018641855,-0.03826033018641855
fBin__461,0.07224135165591505,0.0722413516559152
fBin__464,-0.03523332063882255,-0.03523332063882255
fBin__465,-0.02990468908738545,-0.02990468908738545
fBin__466,-0.034531731613000397,-0.03453173161300055
fBin__468,-0.03598156853869765,-0.0359815685386977
fBin__469,-0.0388073409834604,-0.0388073409834604
fBin__470,-0.03540156778944605,-0.03540156778944605
fBin__477,-0.0342772726922114,-0.0342772726922114
fBin__479,-0.0356809847266881,-0.0356809847266881
fBin__480,-0.0408734046365373,-0.0408734046365373
fBin__482,-0.0328391671250172,-0.0328391671250172
fBin__483,-0.0395103415075522,-0.0395103415075522
fBin__485,-0.030133624708674298,-0.030133624708674298
fBin__486,-0.035789875562649495,-0.035789875562649454
fBin__487,-0.0363680897016169,-0.0363680897016169
fBin__489,-0.0341168560856251,-0.0341168560856251
fBin__490,-0.03510871796017975,-0.03510871796017975
fBin__491,-0.03258387194038395,-0.03258387194038395
fBin__497,-0.032072633432313896,-0.032072633432313896
fBin__503,0.08542681475526855,0.08542681475526845
fBin__504,0.18472923369749333,0.1847292336974936
fBin__508,-0.036376679759135055,-0.036376679759135055
fBin__513,-0.03835447579624445,-0.03835447579624445
fBin__517,-0.0329917335717224,-0.0329917335717224
fBin__518,-0.03411550856692615,-0.0341155085669262
fBin__519,-0.034628654152403154,-0.034628654152403154
fBin__520,-0.03518490149921105,-0.03518490149921105
fBin__521,-0.035768513871559146,-0.035768513871559146
fBin__524,-0.03361768281777395,-0.03361768281777395
fBin__525,-0.0367949409307392,-0.03679494093073915
fBin__526,-0.03520597399428245,-0.03520597399428245
fBin__527,-0.033668920657688395,-0.03366892065768845
fBin__528,-0.03567859766473665,-0.0356785976647366
fBin__529,-0.036458274939264845,-0.036458274939264845
fBin__53,-0.0352156558103128,-0.03521565581031285
fBin__530,0.1534614585465858,0.15346145854658585
fBin__531,0.1480117445643815,0.1480117445643815
fBin__532,-0.0353333995692278,-0.0353333995692278
fBin__533,-0.0325258119283627,-0.0325258119283627
fBin__534,-0.03456124927308005,-0.03456124927308005
fBin__535,-0.03704544232566255,-0.0370454423256625
fBin__536,-0.0369280004532956,-0.0369280004532956
fBin__537,0.11341888595150755,0.11341888595150755
fBin__538,-0.0350298104110249,-0.0350298104110249
fBin__539,-0.036757497563327995,-0.036757497563327995
fBin__541,-0.03535282346730125,-0.03535282346730125
fBin__546,-0.0339016994476319,-0.0339016994476319
fBin__549,-0.03653828274806705,-0.03653828274806705
fBin__555,-0.03483905903204115,-0.0348390590320411
fBin__56,-0.03569777634841565,-0.03569777634841565
fBin__565,-0.03482927578530795,-0.03482927578530795
fBin__566,-0.0361365254868293,-0.036136525486829246
fBin__569,-0.03338691071116,-0.03338691071115995
fBin__571,-0.03772742984419625,-0.03772742984419625
fBin__573,-0.03422176176471805,-0.034221761764718
fBin__577,-0.032440472870339146,-0.032440472870339146
fBin__579,-0.037371281492751554,-0.0373712814927515
fBin__583,-0.0350451770586028,-0.035045177058602855
fBin__584,-0.039525465370003496,-0.039525465370003496
fBin__586,-0.03540373892246115,-0.0354037389224611
fBin__588,-0.0373330039641753,-0.0373330039641753
fBin__589,-0.0342336590863937,-0.0342336590863936
fBin__59,-0.03223374339624225,-0.03223374339624225
fBin__590,-0.03490811213838095,-0.03490811213838105
fBin__592,-0.03692129325784245,-0.03692129325784245
fBin__594,-0.03172592136888455,-0.03172592136888455
fBin__595,-0.0338180490818787,-0.0338180490818787
fBin__597,-0.0381379076660248,-0.0381379076660248
fBin__598,0.1140137447016684,0.1140137447016684
fBin__600,-0.033337396843270056,-0.033337396843270056
fBin__601,-0.03378787408021535,-0.03378787408021535
fBin__602,-0.02982609565210815,-0.02982609565210815
fBin__605,-0.039178334812165094,-0.039178334812165094
fBin__606,-0.033881132832129846,-0.033881132832129846
fBin__611,-0.033797501414894,-0.033797501414894
fBin__613,-0.0348136028870207,-0.034066678986566595
fBin__614,-0.03452643950480745,-0.0345264395048075
fBin__616,-0.033562594720282155,-0.033562594720282155
fBin__619,-0.034866601955292,-0.034866601955292
fBin__625,-0.03592061865510885,-0.0359206186551089
fBin__627,-0.03145981530422065,-0.0314598153042207
fBin__69,-0.0347150388305384,-0.03471503883053845
fBin__70,-0.0338195987721783,-0.0338195987721783
fBin__71,-0.03418159916788785,-0.0341815991678878
fBin__72,-0.0335962372013098,-0.0335962372013098
fBin__73,-0.031179458715761152,-0.031179458715761152
fBin__76,-0.03126272750809935,-0.03126272750809935
fBin__83,-0.036246912268626044,-0.036246912268626044
fBin__84,-0.038321519494538756,-0.038321519494538756
fBin__86,-0.032892817542305,-0.032892817542305
fBin__88,-0.03660610254447755,-0.03660610254447745
fBin__94,-0.036321643177007354,-0.0363216431770074
fBin__96,-0.03323177722470605,-0.033231777224706
fBin__97,-0.03247005328572905,-0.032470053285729106
fBin__99,-0.0347060822656419,-0.0347060822656419
