,Age & BMI,"HRV
(measured during sleep)"
bt__creatinine,-0.04187867665029695,-0.04187867665029695
bt__sodium,0.19767275370458381,0.19789390799024237
bt__potassium,-0.0392726867568931,-0.03927268675689305
bt__urea,0.21584864480614835,0.1842140663807035
