,fortified_wine__glasses_week,hours_outdoors_winter,hours_driving,liqueurs_measures_week,other_alcoholic_glasses_week,physical_activity_maderate_days_a_week,vigorous_activity_minutes,sleep_hours_in_24H,work_hours,work_days_a_week,hours_using_computer_not_work,work_hours_day,hours_watching_tv,hours_outdoors_summer,white_wine_glasses_week,walking_minutes_day,walking_10min_days_a_week,beer_cider_pints_week,moderate_activity_minutes,drink_alcohol_with_meals_partial,drink_alcohol_with_meals_yes,mobile_phone_side_of_head_Left,mobile_phone_side_of_head_Right,drive_faster_often_Neverorrarely,drive_faster_often_Sometimes,pet_present_no,pet_present_yes,mobile_phone_use_duration_per_week_13hours,mobile_phone_use_duration_per_week_3059minutes,mobile_phone_use_duration_per_week_46hours,mobile_phone_use_duration_per_week_529minutes,mobile_phone_use_duration_per_week_Morethan6hours,why_stop_drinking_Otherreasons,why_stop_drinking_dontknow,visit_friends_family_times_24timesaweek,visit_friends_family_times_Onceaweek,high_exercise_times_a_month_Fourtofivetimesaweek,high_exercise_times_a_month_Onceaweek,high_exercise_times_a_month_Twoorthreetimesaweek,high_exercise_times_a_month_Twoorthreetimesinthelastmonth,easy_getting_up_Doesnotwakeupeasily,easy_getting_up_Wakesupprettyeasily,easy_getting_up_Wakesupveryeasily,manual_physical_work_Sometimes,manual_physical_work_no,alcohol_drink_12timesaweek,alcohol_drink_13timesamonth,alcohol_drink_Inspecialcasesonly,alcohol_drink_Never,high_exercise_duration_Betweenaquarterofanhourandhalfanhour,high_exercise_duration_Betweenanhourandanhourandahalf,high_exercise_duration_Betweenhalfanhourandanhour,falling_asleep_during_daytime_Fromtimetotime,falling_asleep_during_daytime_Notorrarely,tobacco_past_how_often_Ineversmoked,tobacco_past_how_often_Ionlytriedonceortwice,tobacco_past_how_often_Ismokedmostoralldays,tobacco_past_how_often_Ismokedsometimes,smoke_tobacco_now_no,years_using_mobile_phone_Over8years,nap_during_day_Fromtimetotime,nap_during_day_Notorrarely,consider_yourself_morning_evening_Immoreofamorningmanthananevening,consider_yourself_morning_evening_Immoreofaneveningmanthanamorning,consider_yourself_morning_evening_Imtotallyamorningman,usual_walking_pace_Average,usual_walking_pace_Fast,usual_walking_pace_Moderate,shift_work_Sometimes,shift_work_no,snoring_dontknow,snoring_no,snoring_yes,pet_past_no,pet_past_yes,smoke_houshold_no,trouble_falling_a_sleep_Fromtimetotime,trouble_falling_a_sleep_Notorrarely,trouble_falling_a_sleep_Usuallyyes,climb_staires_tymes_a_day_15,climb_staires_tymes_a_day_610,climb_staires_tymes_a_day_Morethan20times,climb_staires_tymes_a_day_Zero
0,0.011109299607885769,0.03085924851259769,0.03409411625115186,-0.02231824117225761,0.021625812162578226,0.16311136319891723,0.1133288817191884,0.034835967525499,0.2534737288317773,0.10416772813480918,0.06772051756185093,0.29004093897122746,0.13127679951812737,-0.03151630698862501,0.05555889747966941,0.08547681798524052,0.1386005688500512,-0.07632433465379362,0.08320249951642286,0.02733311222580716,0.01776943530688053,0.026639730768619755,0.09665334536675817,0.019253571842490484,0.03677289304373351,0.12133817190772332,0.13636110006579272,0.038948226550329236,0.022959028488025165,5.080364416680431e-05,-0.01688836624089913,0.041060951655214215,0.037779901588730354,0.012050557789034778,0.03133172763571509,0.05958214238038862,0.05355522227111936,0.02393645655592169,0.019051382065392204,0.03738508266539302,0.02405812009804968,-0.0006789811300581986,0.09607776511184275,-0.043050144263433406,0.16891950181022644,0.005674215151424493,0.05787808817190948,0.009513177028102327,0.01035247575096906,-0.027489426480752442,0.023376358502379596,-0.04123718111020771,-0.012867985969531053,-0.0210191803627839,0.05934402956159893,-0.009228105166535093,0.03952474996394596,-0.004358668710044699,0.053544396258066805,0.12773011029886971,0.012144200603574826,0.028638253312066035,0.015450894962032398,0.004336485651510393,0.021258473855856344,0.07988972491615044,0.201243862508883,0.06953221837682037,0.03547290379880171,0.124319604215918,0.005992188576777336,0.2095108434638751,0.1423007686280432,-0.03460840257767718,-0.0036536857379154187,-0.03576281642066707,-0.009720689302152105,0.05213848796266922,0.054253935716524156,-0.00501526757956712,-0.022826607373624613,0.014367345304671864,-0.013656460774669678
1,-0.0298444291932001,0.032184644923823856,0.01422588553347699,-0.014010540013413616,0.052470956070647654,0.1810626504945196,0.1030486034070518,0.03324995897349329,0.23101553566039718,0.12499118199113406,0.08623175550115511,0.3212314804868545,0.14165143143916514,-0.04563568511833094,0.0154344899131365,0.06849458505755383,0.13571283637884812,-0.06681322010981675,0.07306281274189641,0.07339726263463386,-0.0030961942429559744,0.012301002831884879,0.08525400651061907,-0.009268663530342202,0.02144804685793863,0.114202413125311,0.1537518560976174,0.02510831099779512,0.05063309464427725,-0.005038411666328425,-0.02550419200372411,0.04428445496047734,0.03377021836530314,0.028823874401448214,-0.004187861573360573,0.08409920157288817,0.057877653468224044,0.004532236698431189,-0.0012843790819083388,0.05408279097642716,0.05425326269369894,0.0036624790272041722,0.10387590837675145,-0.04479670084512021,0.15939109274304739,0.030018831759225043,0.04554764518914929,-0.0003221243899559133,0.043482252229180555,-0.035752336474259815,0.03983987013400355,-0.04945167639963317,0.021524740138902605,0.0012498966154064837,0.06168066377809908,-0.04063095243551621,0.052355346954600854,0.003817639255837316,0.010039780632787557,0.10742619046097296,-0.005858886996901518,0.02256530265475512,0.04552126762261064,0.023100304284643342,0.03052926732868789,0.09890054647570977,0.20680402400433406,0.05954829940606116,0.04136135920889943,0.09538740549080846,0.02164648466500072,0.21507794049383736,0.1508173525939992,-0.0039034495462100904,0.015439648862820763,-0.05809785142540042,0.014170498161239001,0.07797503030438746,0.05767364827188129,-0.01667407894579604,-0.0068171497236978375,0.03204076203907626,-0.008292402677128797
2,-0.015577628874644063,0.051027051088423356,0.027739809213446924,-0.0012848633492269785,0.04093078402284695,0.19461671368467606,0.11395244329444694,0.017270056005763867,0.2416888665849009,0.13183271060681562,0.0649181840140226,0.3158188534218053,0.12360794695201513,-0.06139251416135241,0.039858525500754874,0.059114948308135476,0.14392516400321564,-0.059551471291992106,0.07638511911628618,0.0572697022404724,-0.002916525157371204,0.01927185882242985,0.10619801569292472,0.014388581887955889,0.01985909996451631,0.1260966167014925,0.1442970839360888,0.010935005874539274,0.02914577245791583,-0.03363794913563053,-0.038448253018833554,0.03987702589981994,0.01632023689738641,-0.0046456119529058384,0.004216243872351534,0.05009832685094621,0.02335883386220286,0.006095656431530304,0.013850538027482907,0.03497336901270569,0.01900857377578772,0.0034241967181036707,0.09149471703977148,-0.025802267816492284,0.14587050038191327,0.015511203453537448,0.0541708011704104,-0.0036939460870120313,0.024823045848025853,-0.017343350328615028,0.05603245125205672,-0.053843701534453364,-0.0037703632359331707,0.011020259821125485,0.0613021203148235,-0.023830284788881325,0.04591501227079292,0.005944985254064228,0.034615713692741905,0.12342847428473777,0.012186760724009147,0.03215080883347426,0.03915271148947743,0.008336879836028233,0.031046276210670205,0.08745759345068979,0.19990356911072343,0.0833988323267807,0.02181543803947032,0.11380581315426257,0.031211008088211995,0.22995126197191157,0.17847674370924402,0.0027083912696613797,0.025315211114679676,-0.035363741914743424,0.023500866008397205,0.08769066594088618,0.04028394796160023,0.004347856725023603,-0.05138012128926018,0.017371178433642002,0.01609648084087777
3,0.0012020468090735864,0.054933537519926155,0.04514965762779331,-0.020243584210286113,-0.020543147236367573,0.18637705964016182,0.13428640700201389,0.06188968830803751,0.23674513110292317,0.136127798601643,0.05569260099441389,0.30851539394709393,0.13710125611033455,-0.023080709361466577,0.056976938537992676,0.0820832024708581,0.13104513835677356,-0.07182737946644763,0.07958431546092422,0.056061895155370516,-0.0036728597427124537,0.007292281260631273,0.10447670034239158,0.015627710219330987,0.04026115402107296,0.12599910770173925,0.1347124458567782,0.012340875958646283,0.011232829301934687,0.017873410558907843,-0.03852599306237771,0.017242447129759475,0.03266088698331076,0.007909251650606318,0.0139110175289463,0.08324420617499659,0.019440742187680257,0.01737100076820922,0.0065401517516067405,0.037477817720428123,0.04159591177942468,0.029787120089677613,0.11182668832878281,-0.02529516555874737,0.12407662979684386,0.029523578086759115,0.06282955822384843,0.021930583933059605,0.03328968301523004,-0.034798298814836225,0.01709903144482539,-0.04228124882703984,-0.016076803728356907,-0.018606141251657084,0.039533619638849445,-0.029153212734704583,0.045266354041040915,-0.0037952384228565604,0.017762231821671907,0.11374284810646548,0.01297515622572794,0.020080127320180153,0.042821684751871765,0.027944255618092814,0.029489849276320645,0.09239334733461459,0.1944637704018222,0.0630367924785321,0.04026219069587546,0.12876314714036158,0.00519214512516983,0.20457775909628903,0.14955559050818254,-0.02423372703446351,0.003981979014648287,-0.03321420108314573,0.004493871319437387,0.04736550443410919,0.051580401357072966,0.009895424026361654,-0.0455866593693161,0.031182350358187755,0.007378467152842502
4,-0.014490396171936296,0.05198704945928166,0.02104267954718235,-0.012651598018781537,0.0030543956097970138,0.19665781745212083,0.14867705292038289,0.03022602822268276,0.24584636000811388,0.12454808826653377,0.06780334462012151,0.3053199015850186,0.12367280763061898,-0.05256991293724909,0.051425894624568744,0.06240357675561335,0.12904657266797903,-0.0764171803612934,0.08116067571103233,0.05330052789278552,0.003952583938097208,0.05523853562152979,0.11243671479100562,0.008872688097266436,0.024326035489571487,0.11611736618255764,0.13710692983869974,-0.002002094017617344,0.027115928276009522,0.0018851014371228272,-0.009965089692958416,0.0527046560360007,0.024296022171294798,0.0326585620693033,0.022658239225330508,0.05473092114967211,0.04504277530071488,-0.013746790266571215,0.005941872249738906,0.022221439539011446,0.03565676756970997,0.015750220723156128,0.08628029876241368,-0.044183887486651,0.14887944394554722,0.015155274564440942,0.03700615001641825,-0.013734103528343396,0.02027387377821939,-0.04482882814965142,0.021663704878916785,-0.042341481592022,-0.013038994432687346,-0.007820324775576749,0.03065979754357957,-0.03650963780036396,0.06417581399024692,-0.002501838902650184,0.0392403605152343,0.12320132245255172,0.004573415126015358,0.03706829831495124,0.011378527183911923,-0.003157867492890111,0.019926531400468066,0.06101649749023109,0.18900782177736755,0.08666729933588675,0.05026215642178054,0.11078707604309043,0.015334459749871486,0.214045117521314,0.16497935160351387,-0.004734581988999493,0.015689517301135766,-0.04575527343724651,-0.005590658053195081,0.04417857515669607,0.04643449641141756,-0.00432156898202623,-0.047588307652052186,0.02100758799391105,0.005953680034579806
5,0.013831052400537126,0.041810046774524066,0.02972580262271741,-0.018123917549396996,0.010316911689050221,0.18136695618902496,0.12077245003609102,0.017784839917824303,0.2516221393476796,0.11028808328955077,0.06695882192927807,0.3113677587971761,0.10701378072742157,-0.031089705308655204,0.042716794720587065,0.08246746101578813,0.13355086591506762,-0.07370824918504335,0.06489700009083471,0.05065195657629683,0.01765219726089205,0.011338773571372782,0.10467101652447915,0.000916454475094093,0.006901285503055818,0.12660303704910925,0.15048275802486505,0.03809143509774656,0.026494653036250513,0.011756754828469626,-0.02751284490018299,0.07444252626257256,0.017591967651153558,0.02479244329436956,0.023146634513089695,0.04200889098983878,0.03889027567544561,-0.009361725002019214,0.014237041736175368,0.013791428870093355,-0.0038896659724273097,0.01073925543690889,0.10734957385695021,-0.024128292646074682,0.13173331161577784,0.029585097920079434,0.027385287058136053,0.012405656496771651,0.01889826210892163,-0.02600468087851577,0.013131840574756038,-0.026670714521459353,-0.006479574055435031,0.0064930123940462265,0.04722858284190938,-0.025420626626406456,0.02647876002721417,-0.03697629371338164,0.04344998634796822,0.12571662448671936,0.016284810381739123,0.06077244132215116,0.04498624197037487,-0.005930160872247605,0.057370717041799954,0.08579387053406458,0.1789504252583561,0.07294777703991435,0.041796923557849905,0.10695987929389726,0.03923252682136755,0.21416974445854337,0.16248372758835672,-0.0044929288648573205,0.034528500097407225,-0.06693527499316723,0.007676361370181085,0.04687237707442052,0.050208305145842125,-0.012810233036454226,-0.023929227632696243,0.00733036771239043,-0.018774209589017023
6,-0.012946870708878896,0.0374319321385701,0.042571045481446024,-0.009676821429660368,0.0491197098193955,0.17754243055277436,0.12173042317035075,0.06548949420388758,0.23848051103429008,0.09795295320222029,0.06474509179091863,0.31393945421538616,0.12326796886219135,-0.017938983404682793,0.05861602355384826,0.07379539845160966,0.13107568927303137,-0.05855521848296268,0.08331993178568912,0.05136833469368299,-0.0089796795746608,-0.013413876834589226,0.09837497322089914,0.017510830047684483,0.02504336431057691,0.11720463188886299,0.13642777620546107,0.03384554714657786,0.024139831521712306,0.003959105450210222,-0.027448065049252183,0.051257514285121195,0.028830847028868553,-0.0013762495098717722,0.036449585014425294,0.06388042218940128,0.032202539725039704,-0.0013431564199119642,0.01879270653038818,0.02550174758173111,0.051943556400831294,0.01627213827143764,0.11208709366370467,-0.017971465953981546,0.15882589398358718,0.0004939894916057744,0.04023891268508853,-0.00444729842363032,0.020933199151805512,-0.005203864238907234,0.048185959892941436,-0.036733251317120956,0.0008206298404736111,0.014797014629264091,0.02845559313159471,-0.04198589194688195,0.05233242123172934,-0.0012052498541319828,-0.0023973405671332253,0.08742918528913306,-0.004651405523993924,0.0226894173585747,0.04867950359004149,0.021566237915939646,0.023356124744767767,0.09569962384931889,0.21309408055284004,0.08011786140362458,0.06816166522330605,0.14155657796165225,0.006171924063949804,0.2198453251796102,0.15667039410616487,0.02644553128548319,0.03125728818489023,-0.049608977871059404,-0.007399079055438763,0.05889170958269605,0.04446412891118617,0.002765510765174775,-0.04901196843101289,0.030852383653286297,0.002852507108766652
7,-0.021903532437145223,0.011189682037697839,0.048922299879824695,0.0017960423786271427,0.04818832365036081,0.18698188081958095,0.12476495516197125,0.023063699143705447,0.24581281012601192,0.14648078218864655,0.07621592992599048,0.3124573216110379,0.1276737935508845,-0.04977956890395194,0.06420529202738681,0.0863878496075553,0.10341834414672356,-0.04583180320015035,0.06739060632515083,0.03768028932001695,0.012054639572871995,0.04239423210574536,0.0912805363482013,-0.028691352896830866,0.005867622379391115,0.10923004691483774,0.1347510986846771,0.018556068701353096,0.04147462617798835,-0.00395144044784977,0.008277717832764776,0.08077528931888714,-0.00977386253492858,0.007712572521187588,0.00387459524842477,0.07303141387564355,0.029545226912640464,-0.021901142564393652,0.021139861770986482,0.03588429678174199,0.034427323006666996,0.0526742932819944,0.1227384554015888,-0.027771352762289824,0.14011748210062794,0.02801932628046701,0.052580152780248995,0.030326592546174622,0.034357214832535676,-0.013695262778338529,0.006632375962995494,-0.04668730793341804,-0.022600313925156747,-0.00344868622218494,0.04337915056025398,-0.012009347893273912,0.0315723203832601,-0.007634017399345628,0.015399858826196317,0.13594786156524535,0.01547337266232141,0.041144767318628636,0.0533300332318853,0.025613004957597812,0.03105732143876277,0.08286638012561777,0.1889218635186603,0.0742468940597298,0.03826823692014662,0.11198070737158103,0.005800691786205062,0.22230218434587876,0.1533967081215821,-0.0008082491729020497,0.025630835132853268,-0.07213978011012781,-0.01458978189217244,0.03653687780776377,0.05354949705965983,-0.026844721649840877,-0.02810962189487597,0.015676787155498667,-0.004735318068867172
8,0.0070452280680378745,0.0264257014080601,0.015115209571801715,-0.003797180177920773,0.0229298646848827,0.179098132639027,0.11010662789781674,0.01595483750051692,0.2389004056053549,0.1276799312211482,0.08526465043033678,0.30503972487888487,0.0877215313021804,-0.014610825476922848,0.050373493076624844,0.07644306472681955,0.13472758169665647,-0.061448313095713844,0.08005888623979779,0.06552876218065774,0.028725054024869853,0.002141535421253324,0.10654557057971092,0.005250686960419364,0.026041126223466358,0.11776211647333738,0.15475002824310158,0.026826247562824666,0.031142034892947767,-0.007232621614789063,-0.015566910838819791,0.0600039788024393,0.030613600511191223,0.024115175281840106,0.006985805814146652,0.05458492343475491,0.04312165052429606,0.013933959695073196,0.012281462009500662,0.02677252198943069,0.026761812366789314,-0.012820603256355116,0.08596922097843493,-0.009912677514418426,0.15516324394223605,0.022315505651229046,0.0537390147206823,0.019601497972953366,0.013628944441221164,-0.02363167972158929,0.020232698934732105,-0.03884926949919199,0.008055027540250613,0.001856917670052556,0.040744554807108466,-0.010975317759301589,0.05059226012546411,0.004254345195086853,0.016035969974229777,0.12594705152162364,0.007880432928962986,0.04076445993458245,0.04825356513967862,-0.0037579130991420196,0.022280426490535875,0.06539246549674727,0.18459130553934824,0.07669734234384808,0.04685451279328535,0.10061137944314548,0.00039402056280268843,0.21745555250441342,0.14444680133573634,0.0015896348422520122,0.00790617774423146,-0.010999350858620924,-0.004390084104253378,0.03838192124861443,0.026001744956646172,0.007309649929053661,-0.029780344121009057,0.042573841285205895,0.0060665392293407835
9,-0.015022948717984274,0.03869026955685242,0.008863854289540844,-0.025288096298274557,0.028799404868130627,0.16826494811739628,0.1258257661277549,0.017604484172663037,0.2382030189117202,0.10392968285062429,0.07304775390100451,0.33806607971269587,0.13678956767817652,-0.03454640589763381,0.06097036138184151,0.06501635484228686,0.11687077014190486,-0.0975120263158486,0.07777914938528938,0.04088420176872859,0.008446551960734234,0.01168706088982194,0.09699977636053232,0.008335319425152504,0.01614090063611399,0.1253629779093905,0.13359704335942502,0.03525780151544826,0.019656871412933735,-0.0225128220476566,-0.003139726464257782,0.0194660157417406,0.0018438860747356626,0.037237794517323126,0.012065933119023327,0.07106069802647022,0.0391570438595515,-0.00029699091141600274,-0.007476386598144123,0.023880425356463255,0.024782994511167326,0.027152190113490755,0.09731945348390203,-0.012814452815282002,0.15785523017405897,0.025798915282710458,0.06410452035335847,-0.02458759866031281,0.015088589664101735,-0.0251876933368196,0.039267496631922735,-0.04480358902394004,-0.007518637846615706,-0.004911747622576359,0.032353356253813394,-0.026376772166971735,0.05506364998063612,0.009812294727896938,0.02631954193388141,0.09279329710569523,0.007267081704149263,0.03698052665338628,0.04090003170324795,0.019863398028645608,0.03526711532882512,0.0925547873692662,0.18336108722965275,0.085791054073691,0.0099985437964995,0.11456638699122255,0.00869203065923955,0.2200163013985958,0.1404975008727502,0.006990212816171304,0.02225242946422381,-0.03450707732831718,-0.003954169810874955,0.06798784713792166,0.053739657044601354,0.006605642117067189,-0.021366531919077697,0.0006629310086783296,-0.0118682629348171
