,fortified_wine__glasses_week,hours_outdoors_winter,hours_driving,liqueurs_measures_week,other_alcoholic_glasses_week,physical_activity_maderate_days_a_week,vigorous_activity_minutes,sleep_hours_in_24H,work_hours,work_days_a_week,hours_using_computer_not_work,work_hours_day,hours_watching_tv,hours_outdoors_summer,white_wine_glasses_week,walking_minutes_day,walking_10min_days_a_week,beer_cider_pints_week,moderate_activity_minutes,drink_alcohol_with_meals_partial,drink_alcohol_with_meals_yes,mobile_phone_side_of_head_Left,mobile_phone_side_of_head_Right,drive_faster_often_Neverorrarely,drive_faster_often_Sometimes,drive_faster_often_Usually,pet_present_no,pet_present_yes,mobile_phone_use_duration_per_week_13hours,mobile_phone_use_duration_per_week_3059minutes,mobile_phone_use_duration_per_week_46hours,mobile_phone_use_duration_per_week_529minutes,mobile_phone_use_duration_per_week_Morethan6hours,why_stop_drinking_Otherreasons,why_stop_drinking_dontknow,visit_friends_family_times_24timesaweek,visit_friends_family_times_Onceamonth,visit_friends_family_times_Onceaweek,high_exercise_times_a_month_Fourtofivetimesaweek,high_exercise_times_a_month_Onceaweek,high_exercise_times_a_month_Twoorthreetimesaweek,high_exercise_times_a_month_Twoorthreetimesinthelastmonth,easy_getting_up_Doesnotwakeupeasily,easy_getting_up_Wakesupprettyeasily,easy_getting_up_Wakesupveryeasily,manual_physical_work_Sometimes,manual_physical_work_no,alcohol_drink_12timesaweek,alcohol_drink_13timesamonth,alcohol_drink_Inspecialcasesonly,high_exercise_duration_Betweenaquarterofanhourandhalfanhour,high_exercise_duration_Betweenanhourandanhourandahalf,high_exercise_duration_Betweenhalfanhourandanhour,falling_asleep_during_daytime_Fromtimetotime,falling_asleep_during_daytime_Notorrarely,tobacco_past_how_often_Ineversmoked,tobacco_past_how_often_Ionlytriedonceortwice,tobacco_past_how_often_Ismokedmostoralldays,tobacco_past_how_often_Ismokedsometimes,smoke_tobacco_now_no,years_using_mobile_phone_Over8years,nap_during_day_Fromtimetotime,nap_during_day_Notorrarely,consider_yourself_morning_evening_Immoreofamorningmanthananevening,consider_yourself_morning_evening_Immoreofaneveningmanthanamorning,consider_yourself_morning_evening_Imtotallyamorningman,consider_yourself_morning_evening_Imtotallyaneveningman,consider_yourself_morning_evening_dontknow,usual_walking_pace_Average,usual_walking_pace_Fast,shift_work_no,snoring_no,snoring_yes,pet_past_no,pet_past_yes,smoke_houshold_no,trouble_falling_a_sleep_Fromtimetotime,trouble_falling_a_sleep_Notorrarely,trouble_falling_a_sleep_Usuallyyes,climb_staires_tymes_a_day_15,climb_staires_tymes_a_day_610,climb_staires_tymes_a_day_Morethan20times,climb_staires_tymes_a_day_Zero
0,-0.06311220194201003,-0.062490771778178474,-0.03232750713991636,-0.012412647146521653,0.019281919274038124,0.2141050791532897,0.23633295510468694,0.2434840475985239,0.1760924874435645,0.10638344709245104,0.10442822940132637,0.18559774787113176,0.15158152185563348,-0.047518650007139666,0.11871531220664208,0.08237559720975346,0.14771829650375626,-0.02485737808504453,0.13492121928203868,-0.071146070196041,-0.047777078445253154,-0.043947042842165204,-0.028653126557119536,-0.04533158253144596,-0.06009629853420021,-0.028326895364400896,-0.016582848300132357,-0.018834834368849758,-0.05191200064937591,-0.01152943449373794,-0.05685092945876847,-0.03918373049110421,-0.03800118923137453,-0.027475267822693532,-0.05839667741527561,-0.016016356930507812,-0.032621164980882716,-0.04204772461253681,-0.03431781500260342,-0.04564016975819933,-0.039047308509951216,-0.0369340949956621,-0.054468278754738975,-0.03433427631337341,-0.03781805319335155,-0.08638324049408307,-0.08141814261992636,-0.07188445232621676,-0.03300445389320922,-0.03150265668676135,-0.03193597904095389,-0.05756378222831745,-0.029941286018278227,-0.01062867257694324,-0.02930672649022775,-0.0543684975118036,-0.07596132613813884,-0.04010998533811207,-0.019467393785180285,-0.058349846662228165,-0.029291007083736588,-0.08510695927449355,-0.028030212625594762,-0.06557358676660592,-0.06892948590656926,-0.04049567280564556,-0.03434380725912679,-0.047118621433425094,-0.04323694624590841,-0.05036641655306788,-0.011124069630185791,-0.06665012923851987,0.03208377271785316,-0.07218685080850114,-0.08256651359411867,-0.05909692222585072,-0.03457872466419361,-0.018637704800048196,-0.044114403097602145,-0.02937364578346697,-0.025446322566173858,-0.025258819320990007,-0.04055982893311981
1,-0.05125658962963681,-0.053915072569481484,-0.030109994614128003,-0.03917640796857979,0.03699913078073298,0.20761771061395737,0.22992464307399502,0.25016337551033385,0.1936177012621542,0.1190049278416218,0.10558184624850232,0.19804811116487298,0.14668208011358447,-0.022023772592618323,0.12279497880073331,0.06272494581719261,0.1580031163036201,-0.0644572587301619,0.12937448723011238,-0.07069697366121327,-0.0435989067150492,-0.055094386858723234,-0.03661729886543485,-0.041478519261117085,-0.04216844102676136,-0.02787885421604023,-0.04117559471013675,-0.048586921818896976,-0.04513028118661298,-0.02134886650187486,-0.015116810281118621,-0.027833000388221868,-0.04988006241809646,-0.04830973382966679,-0.04366271018758576,-0.05863031547484076,-0.05053622392773657,-0.02842327140029874,-0.05719855182680354,-0.051835482131151335,-0.05215991384395658,-0.037403716649241234,-0.0351116723296503,-0.0419607484048052,-0.033299835840651555,-0.05523150408214107,-0.0350095691186117,-0.05951881257798468,-0.05648309288675369,-0.08056175780906594,-0.037774659700498384,-0.05732166282127126,-0.07434905699557959,-0.03640364882297967,-0.0176129505919806,-0.05640867367692677,-0.029861053407356536,-0.0616067827012041,-0.049499408434153895,-0.02134851216821557,-0.030233274585229827,-0.0411701486064607,-0.0219701683647142,-0.020840467583116352,-0.040366698053766525,-0.045727392567440774,-0.013606832760495069,-0.048776832473367594,-0.06156214154096833,-0.07078762738924906,-0.03188656506179387,-0.06900997034104105,-0.011283163737375363,-0.016682737266413863,-0.028100868610831598,-0.043600286276633454,-0.04925584658901374,-0.06287633511182583,-0.05174107737817075,-0.05806369815787756,-0.06508386710682798,-0.018486655519417118,-0.08307000202926547
2,-0.04029305600918155,-0.04550349371959674,-0.02267112400187219,-0.037687924020642416,0.016364724157396492,0.21583989805553078,0.22491040274863236,0.2531485526144543,0.17636951885536692,0.11514235041877788,0.08100372719412613,0.18536861409957275,0.13705903775686068,-0.016704146971401723,0.10741940267784533,0.08009209134824859,0.1607863330781272,-0.02970529786718534,0.131872850901959,-0.0368274182644289,-0.05468543025964638,-0.039109781044022456,-0.03102704823703467,-0.04167638136095954,-0.05386956183751183,-0.02878379104100786,-0.02615539965023269,-0.036691244916013784,-0.04955819437434144,-0.04527220578566686,-0.04062254944220134,-0.06400556486358538,-0.04628033555814597,-0.04951641108081111,-0.05116132806232822,-0.04947944785941257,-0.04595493782927875,-0.06807604689638015,-0.06389149040843008,-0.04719261827755439,-0.03976891426013279,-0.028175562048598123,-0.0373938654350743,-0.05018909229236995,-0.021518587168358645,-0.03698998552776681,-0.06396844567891961,-0.060168618126164794,-0.0391685957924973,-0.05455556057243545,-0.04813666945193213,-0.047428846711728874,-0.029620947309805034,-0.039900853279079704,-0.05180900542928282,-0.03928095660118393,-0.04979590051896822,-0.04407710140157687,-0.018132094148189285,-0.04753534325011837,-0.049609386583362745,-0.04640953536226996,-0.03629475236344974,-0.04123180604045264,-0.043005189925720166,-0.018682541218109652,-0.030995611551068614,-0.020526811485403463,-0.027750876065678477,-0.06354712211910364,-0.059280772137545734,-0.07354681882889776,-0.056745600678376674,-0.03788503581808202,-0.0399639942174542,-0.02081695883273875,-0.020927804994397045,-0.0356329913614676,-0.026828066393728853,-0.027090006762554526,-0.03327174958196969,-0.06402529469433298,-0.045774183902208734
3,-0.08601944816107902,-0.059388688012335294,-0.043805119556639495,-0.053153338202425446,0.026758187012420002,0.20663882048970833,0.2270435772615148,0.2471962642975064,0.1859582581924461,0.13067827101995835,0.10761072405028375,0.18179432273079227,0.13535255232873464,-0.03088007158665161,0.10392456611100749,0.06395027260184467,0.16038725717875,-0.05754983856759963,0.14955160589275762,-0.03614922197977308,-0.02553324811642246,-0.05608176568080278,-0.030384177711907243,-0.05344328895574449,-0.029417760906493937,-0.04782030236233324,-0.06362464706807439,-0.052166734764309455,-0.055391985062745605,-0.01644517545622414,-0.034085126401902956,-0.05428171251864617,-0.03873623392804393,-0.07467261558765388,-0.027738052679993627,-0.04322945768283114,-0.048025851870184356,-0.03130837050635225,-0.04182790785450491,-0.045760320259188254,-0.04247757252844052,-0.03783870288868473,-0.03717744500454096,-0.05503210777738011,-0.0374493694881144,-0.05638875265035748,-0.07105012040701637,-0.044487566793199415,-0.07094803490880015,-0.047490490473684435,-0.036636211750906075,-0.04149398853324019,-0.06803440551137106,-0.04336696330489383,-0.04969457840542215,-0.05784441424595417,-0.0621689607099907,-0.02668049707997223,-0.04660962328406742,-0.06499190217822659,-0.04971310776584737,-0.04997375375721898,-0.04848032587024465,-0.03190490458418398,-0.03826305316708434,-0.06134981041086382,-0.041535651251169134,-0.05912595771248753,-0.04298819700562532,-0.06618058471058513,-0.02544621337330517,-0.040412491000399856,0.10120959537664592,-0.06426883327104796,-0.0555692927588327,-0.043766919434644044,-0.03557284367792327,-0.017042146513679836,-0.010232006618300624,-0.05704471128518544,-0.053482433293160964,-0.012348541189110405,-0.04704942634391942
4,-0.06858915422500231,-0.03645762093273352,-0.053996657692226946,-0.01455110100569089,-0.019195341616280868,0.20528168520673448,0.23078110751723246,0.24857861062319847,0.17949707705125822,0.10665124431745474,0.10639341689786265,0.18926297243333162,0.12814710040281108,-0.04876333439031609,0.09725083470640618,0.08332239434621484,0.15053616996498403,-0.03548388987425896,0.11920377801639231,-0.054826035485063734,-0.019826601069633666,-0.04818721901068281,-0.042330772181461584,-0.054165588906626615,-0.058983151603453556,-0.024423568320224538,-0.04159500472926528,-0.0528700267740579,-0.012514570862257126,-0.03839759990057458,-0.05814949276431949,-0.033930290228749466,-0.044130262331219104,-0.03990231569690412,-0.046987439557163196,-0.05736048988172053,-0.09060649881849443,-0.04979437831752781,-0.02081350668309442,-0.0322215879244979,-0.04310920837173614,-0.014779673013423976,-0.03996181627467848,-0.023882419490890386,-0.04011983278834437,-0.02343638264419257,-0.026360289996167807,-0.02855992699778026,-0.065467737005253,-0.05422947034165603,-0.0724803894809042,-0.04376097156798916,-0.024093435059610785,-0.03277166263288445,-0.020357538178972612,-0.08505653800437162,-0.0766051309002458,-0.025613322581016222,-0.05088603444472822,-0.03464438920795318,-0.06590494932207755,-0.025082129250208113,-0.01668041352058564,-0.04794810966018213,-0.039804072429999525,-0.034537793079067125,-0.060555266462875026,-0.02197572742498352,-0.04758701825677718,-0.030870159799825637,-0.026406394392938397,-0.03865810422976495,0.027876904850400026,-0.04074171533937497,-0.031086468542660978,-0.029969264525068342,-0.06869128422596038,-0.04625695649349833,-0.047104116254943755,-0.04180303954342097,-0.036167742340552346,-0.050759061992733695,-0.03319523799578644
5,-0.030371178557465392,-0.08946699396961338,-0.05346982229177648,-0.07151540631514315,0.019623020992213056,0.21110606607543236,0.22900595289391043,0.25410477238229373,0.18450691297414387,0.13212705104395817,0.10370906839841752,0.18959259011907958,0.13637064052326475,-0.004326031935428449,0.11753606919039788,0.06732183196875105,0.16363933495112903,-0.07203268593830311,0.1448760359528128,-0.0413485171754597,-0.04724404299111798,-0.042079548885405785,-0.016060118798882576,-0.020642899812781553,-0.04259948901052102,-0.04618652371908771,-0.048092680879096364,-0.0537393248553568,-0.03875854413106936,-0.03232087434278453,-0.05019076924832109,-0.02618852499200444,-0.038428326981602305,-0.04643476719538892,-0.0442257471229459,-0.04273867780322862,-0.03191489368362419,-0.045631218400741795,-0.039468692276776234,-0.03113838489175399,-0.03667374160834683,-0.06806156727486293,-0.046711791604451,-0.033236979576515564,-0.03523531589176509,-0.06831566618926085,-0.09206991784063692,-0.04892369902981256,-0.05610590734866507,-0.033705922182211814,-0.01925773054148337,-0.05032297488648906,-0.05436055930863507,-0.05408349546474344,-0.04063082925261131,-0.023296713695209262,-0.026792661259564025,-0.026903286198428706,-0.03478186528995379,-0.04007153817402996,-0.031424898980612084,-0.044305692256845844,-0.05948271214682469,-0.027405559651474655,-0.06542935967873414,-0.047066645823535244,-0.07595370678358379,-0.06241943674824019,-0.04587654603782921,-0.022084512841232678,-0.06900120686205799,-0.059352576747416605,-0.014223145261989582,-0.04645252603930342,-0.03279885307457957,-0.039978960881864256,-0.04007990132208998,-0.05175624458274714,-0.0395358990825,-0.05764559937962564,-0.04817200989625002,-0.025361727774681927,-0.03389925047618714
6,-0.05148026859384548,-0.03213264772972442,-0.020668083136310206,-0.03226636906144379,0.02792850697263483,0.19846080100774846,0.23939792678516927,0.250371172724307,0.18870952465773252,0.11468730041908629,0.07456969231081015,0.1871718055835941,0.12363317534269536,-0.002382169130009046,0.11851394634235847,0.06094131649972651,0.15851520538900066,-0.06403939274740857,0.14268688425433323,-0.04900387813600237,-0.04000990760714253,-0.03408660924580587,-0.030384177711907278,-0.03750912646891171,-0.03285650494664534,-0.014474043296888483,-0.03262063960291339,-0.030132269228076103,-0.02756508513287143,-0.06735714514230629,-0.060610552880513834,-0.04570484407395173,-0.03204106581258801,-0.03797540995961029,-0.031134415311219573,-0.02169813793967898,-0.0382458390917633,-0.039941482674338114,-0.009481377835646638,-0.08090703939229478,-0.03465708146008915,-0.010216930610763182,-0.02045746118885498,-0.04244449420340368,-0.03393334051943781,-0.05712218684679043,-0.05713565067197626,-0.06506470688180425,-0.040189620591293496,-0.046532550212688026,-0.0363149483588354,-0.05650568830473237,-0.04690827897214165,-0.035681235089153905,-0.024503054716926678,-0.044982406754827634,-0.06764053500671754,-0.013297637269092208,-0.03282803474116431,-0.057673164098300846,-0.0462530590254595,-0.03962193434121022,-0.030598890403663294,-0.06835998358420561,-0.04905933216741352,-0.045930152691637596,-0.06553127233477107,-0.036111443119224464,-0.03607858821219431,-0.03326398525966134,-0.04317590506638548,-0.04079590646565094,-0.002613058059045308,-0.025764264947578677,-0.025264703148680633,-0.010261961154290337,-0.03846002161051823,-0.027498417126530218,-0.08082353214544354,-0.038096355568027235,-0.07775321955018026,-0.035189838222111774,-0.045263797440254876
7,-0.08835504562143738,-0.03543428191603891,-0.06468301251786929,-0.011639091894694737,-0.022901710955272707,0.2088921723572213,0.2252448266210212,0.24809532023839528,0.17763770481614488,0.11314227983510877,0.08694944952842534,0.19915144860284048,0.1394925504569307,-0.040030803339142856,0.10995646972765753,0.048636573058585424,0.1446201040837155,-0.05229317206923277,0.1440875964315255,-0.032125369109371416,-0.025849467555555915,-0.060274711638657774,-0.028971819857416616,-0.06471225006491066,-0.04193816450056614,-0.06457523793713414,-0.057254033601515604,-0.04958109815533688,-0.015677459596214426,-0.06376842294663393,-0.04015065658946579,-0.04517237265655395,-0.022949850100196626,-0.0431736963391632,-0.04601459316842966,-0.0416062385731161,-0.06157378230208468,-0.048862891869703884,-0.04528103391425726,-0.04771420585199549,-0.0531951745990454,-0.038423582701385156,-0.05842482309531159,-0.028178025951889694,-0.024187361119609608,-0.03558912058541089,-0.027975481385264754,-0.023532553362890205,-0.05821529844366846,-0.023044839715457868,-0.06294580966002061,-0.03777926641452445,-0.04295213476450167,-0.05051618345399218,-0.03526826474541712,-0.029130036640042517,-0.0312945763131632,-0.05014132754095573,-0.030087440488406857,-0.027287519026314256,-0.034125111428534846,-0.03902472428651987,-0.05622069925015482,-0.053562308885277285,-0.0526511052858816,-0.05143628540932093,-0.028251341629024238,-0.04423209194295378,-0.02723784558474801,-0.041723000150302066,-0.04351052373684367,-0.026062983992157004,0.07060966492456285,-0.0394591695082827,-0.04772526480058021,-0.03779457872464716,-0.035356557092333006,-0.015522631043226902,-0.050511942960646185,-0.048310683677070976,-0.052607760618469064,-0.05209264627395272,-0.04783384340786017
8,-0.06505475528624194,-0.04650383445396861,-0.04209064715448658,-0.02091241223400733,-0.025407152539375644,0.1916382459379848,0.21943616388471782,0.24048060861356943,0.18512687128445007,0.13894794245907607,0.09702756550580185,0.18875465743148367,0.13890891919071055,-0.0314494277901044,0.11377281192518371,0.07246270893902634,0.15532610551933682,-0.033901061494570235,0.12906113908105535,-0.04189627692318167,-0.028241851511195758,-0.06095339355168348,-0.03050977236497925,-0.05128081202989765,-0.05731364502363858,-0.02802204260843135,-0.044999287838256775,-0.03623028877855909,-0.05108461848585378,-0.023895992692857925,-0.059466055322116955,-0.036215903054451215,-0.04608076289338811,-0.033317561754348385,-0.02984863790754526,-0.03710981420610935,-0.027565335674072093,-0.03421639943112547,-0.04796833748780621,-0.018272339718133024,-0.0639879766750032,-0.026198375411687583,-0.020387138702426488,-0.05398042345404016,-0.04868764123792082,-0.044771059859006826,-0.03624175921328665,-0.06118174677254752,-0.02723236882564474,-0.025656667851560958,-0.024454391186260888,-0.03248408694903943,-0.026590135236462035,-0.03499174395938387,-0.059634541365778275,-0.06921632839219911,-0.059661152342643665,-0.061239486342921805,-0.07580613977301146,-0.027956954789943474,-0.03836162653449458,-0.02506729217221261,-0.04340333508242058,-0.055265145936904896,-0.0482388624083048,-0.038518584059933435,-0.018680849802175548,-0.027321911646543195,-0.0532832365431405,-0.021140171561177475,-0.018429231318454965,-0.022947784306510215,0.01548066098947306,-0.03342196629663793,-0.025488210209845694,-0.06284344091690983,-0.030846534586653873,-0.04797394254081347,-0.06533842165921118,-0.031582318835392045,-0.04417849542057378,-0.04775832150231122,-0.06473702336579441
9,-0.026556484296845446,-0.07844043408197035,-0.031897750123599695,-0.03080063276333192,0.013011349934390556,0.21906275604656855,0.23357130600798726,0.2500251305184116,0.18713062131066216,0.13059608233855718,0.10521191534063508,0.20158449015583227,0.13538376778220546,-0.02232118341535988,0.12703622822453378,0.045720263624968456,0.15993638932014043,-0.06231313170242525,0.1354360745675248,-0.03670677147632734,-0.061813167043884246,-0.07404206141211438,-0.049384002578082196,-0.026142383735831068,-0.03263777734578128,-0.04758638867179783,-0.04378105410933168,-0.05790839654074055,-0.023714417277111675,-0.021283358085758455,-0.05840244505410953,-0.052801856009059116,-0.07041513974606783,-0.04547544029496522,-0.03133934379849446,-0.03883751204422966,-0.02874996009918485,-0.04727557520500999,-0.024385832971924485,-0.05392541778773773,-0.05202592842274098,-0.04916087804705271,-0.07387091146390008,-0.04376695692169504,-0.06332841420397295,-0.036630966623854636,-0.039681984783332236,-0.051223455099523925,-0.028001169285824863,-0.03845669067695755,-0.07517364538423273,-0.058437298553370175,-0.05991004854000048,-0.0402070249226424,-0.04311837123485338,-0.06578884715708659,-0.04811538149435749,-0.06198181260941794,-0.033483421591683035,-0.042307186647628184,-0.05139962034347309,-0.01977835651833973,-0.01944470145721345,-0.026984708116346724,-0.07446023421913349,-0.055270846610030636,-0.03549452255431129,-0.0238987810590439,-0.0468450559050354,-0.04934311340858556,-0.02769739240454338,-0.037346668861243444,0.06440778314982279,-0.06611882787303769,-0.0727616684459628,-0.03396337495529151,-0.04883545961513151,-0.03958646261946936,-0.03396134740874745,-0.03783008872592166,-0.03347800095851002,-0.018105126124053465,-0.0428866069596406
