,fortified_wine__glasses_week,hours_outdoors_winter,hours_driving,liqueurs_measures_week,other_alcoholic_glasses_week,physical_activity_maderate_days_a_week,vigorous_activity_minutes,sleep_hours_in_24H,work_hours,work_days_a_week,hours_using_computer_not_work,work_hours_day,hours_watching_tv,hours_outdoors_summer,white_wine_glasses_week,walking_minutes_day,walking_10min_days_a_week,beer_cider_pints_week,moderate_activity_minutes,drink_alcohol_with_meals_partial,drink_alcohol_with_meals_yes,mobile_phone_side_of_head_Left,mobile_phone_side_of_head_Right,drive_faster_often_Neverorrarely,drive_faster_often_Sometimes,drive_faster_often_Usually,pet_present_no,pet_present_yes,mobile_phone_use_duration_per_week_13hours,mobile_phone_use_duration_per_week_3059minutes,mobile_phone_use_duration_per_week_46hours,mobile_phone_use_duration_per_week_529minutes,mobile_phone_use_duration_per_week_Morethan6hours,why_stop_drinking_Otherreasons,why_stop_drinking_dontknow,visit_friends_family_times_24timesaweek,visit_friends_family_times_Onceamonth,visit_friends_family_times_Onceaweek,high_exercise_times_a_month_Fourtofivetimesaweek,high_exercise_times_a_month_Onceaweek,high_exercise_times_a_month_Twoorthreetimesaweek,high_exercise_times_a_month_Twoorthreetimesinthelastmonth,easy_getting_up_Doesnotwakeupeasily,easy_getting_up_Wakesupprettyeasily,easy_getting_up_Wakesupveryeasily,manual_physical_work_Sometimes,manual_physical_work_no,alcohol_drink_12timesaweek,alcohol_drink_13timesamonth,alcohol_drink_Inspecialcasesonly,high_exercise_duration_Betweenaquarterofanhourandhalfanhour,high_exercise_duration_Betweenanhourandanhourandahalf,high_exercise_duration_Betweenhalfanhourandanhour,falling_asleep_during_daytime_Fromtimetotime,falling_asleep_during_daytime_Notorrarely,tobacco_past_how_often_Ineversmoked,tobacco_past_how_often_Ionlytriedonceortwice,tobacco_past_how_often_Ismokedmostoralldays,tobacco_past_how_often_Ismokedsometimes,smoke_tobacco_now_no,years_using_mobile_phone_Over8years,nap_during_day_Fromtimetotime,nap_during_day_Notorrarely,consider_yourself_morning_evening_Immoreofamorningmanthananevening,consider_yourself_morning_evening_Immoreofaneveningmanthanamorning,consider_yourself_morning_evening_Imtotallyamorningman,consider_yourself_morning_evening_Imtotallyaneveningman,consider_yourself_morning_evening_dontknow,usual_walking_pace_Average,usual_walking_pace_Fast,shift_work_no,snoring_no,snoring_yes,pet_past_no,pet_past_yes,smoke_houshold_no,trouble_falling_a_sleep_Fromtimetotime,trouble_falling_a_sleep_Notorrarely,trouble_falling_a_sleep_Usuallyyes,climb_staires_tymes_a_day_15,climb_staires_tymes_a_day_610,climb_staires_tymes_a_day_Morethan20times,climb_staires_tymes_a_day_Zero
0,-0.02152395865954151,0.04793404008626438,0.02453897094927743,0.015027868782959917,0.08876022604511556,0.10221849105434283,0.17778832700954528,0.17665356397661627,0.1471530874612883,0.12059438845781537,0.011421498666811546,0.13563202632750157,0.08515482615888384,0.03824207220340134,0.11560614013370073,0.03414980424267921,0.08317849687498081,-0.08740749327508954,0.06438587673229652,0.03133704948141364,0.018407504362016307,-0.0498015540490707,-0.02321846809895635,0.07369236980111026,0.03366408069249619,0.01758078001166218,0.0446515826813911,0.02936205620986664,0.056944196795544126,-0.013970040497587481,-0.02661898473420344,0.09488137995449467,-0.0372829866538887,0.01220264939731827,0.023011896078720208,0.0104749523762319,-0.031036456487825482,0.08151680502253728,0.07741465533396955,0.021896958996826033,0.02991777784530464,0.07614187262022867,0.1044384764833585,-0.020163313066526124,0.0704210148907694,0.0010018357429190487,0.0771559186294639,0.03931002747547338,0.020989134574885673,-0.011390241321091362,0.007316571176722827,0.06765885995689666,0.03415877810642796,0.041299501629503674,0.07222025679072598,0.1088757089306122,-0.012270639983097142,0.02166788593121082,0.009788247099917694,-0.009900299073734155,0.039126993679086446,-5.256451628042104e-05,0.04348115340741832,-0.0038166551570676856,0.02192956243628795,0.019396175170467968,0.014909578429312098,-0.002213265181753808,0.02588873868345929,0.05359254925914993,-0.025028684057797315,0.16585163232216088,0.12740225641655187,0.027015146406562617,0.06693575259040893,0.054049231456005827,0.027489510201672687,0.04420858249717498,0.07237054449647481,-0.03570238626992483,-0.028821370694315184,0.010095838170540404,-0.000553103093538495
1,-0.01935697518498481,0.041899117245333,0.030942648667195014,0.015864038604086327,0.08303734525608507,0.0635818357352003,0.1387774012602764,0.16981111669298876,0.1482989098652586,0.09993859442531791,0.03145151576070026,0.20263269529458577,0.0863805863499501,0.0430287190855491,0.15053644873415176,0.02576349694156289,0.08017790393064815,-0.11241441040850789,0.0004655813618683364,0.007748170604843799,0.030145116799355588,-0.0268112692858007,-0.014082644387346913,0.07191925057589144,0.03424558365833611,0.015459713982453244,0.06791940136073185,0.08609579397721107,0.06318184928040031,-0.029752686106661447,-0.053957155724186724,0.0872060596110499,-0.06435057294836576,0.037317132467967966,0.030237402785580424,0.0061163086254770686,0.009791179666319464,0.05162155777587881,0.05531971441502332,0.010207437305915668,0.038681271050123436,0.08925896363016121,0.11600347374454906,0.004410741065819396,0.10080717985232754,-0.02551815058358705,0.05718226373834689,0.041076916143822806,0.02067479530270836,0.0024267980540912896,-0.00977822964432854,0.04356602787140046,0.04035745352367423,0.03961280243860119,0.07088870932652652,0.07412294931895458,0.010255946029996124,0.012626050145530684,-0.009293810532853893,0.025237938184540162,0.031220145714013554,-0.003804028025790561,0.06555827707610554,-0.010784617538716023,0.046854433195018017,-0.014871617418570255,-0.01936682704706178,-0.007198964418005108,0.022861810699166145,0.07414862801338815,-0.03278396790132071,0.15201938292942244,0.11531647650711117,0.08286763481136582,0.07853552052038044,0.026557273403822294,0.019357852472023623,0.027721425288562907,0.07384490517616019,-0.06949679564152333,-0.0004972396645047458,0.04180299999782309,0.016984103160727387
2,-0.013247494174277546,0.041002273657842044,0.033129476769665926,0.02834551443561111,0.09316173069786508,0.10463429846670484,0.15224736660577257,0.18726537523712847,0.15896901126655644,0.11716431136688639,-0.009911355449862776,0.14530858226351936,0.058490232436944956,0.07636088914789761,0.08980476472372668,0.024724429434036098,0.08683868038548483,-0.06366139020632335,0.02950616682035854,-0.006681478607844167,0.03821020156441,-0.006823342854494361,-0.003675058833434737,0.08734170126691003,0.03781495962194432,0.007933287160459698,0.07254891894932369,0.0689176342369107,0.02885657441349716,0.014053838096772747,0.009977932539088737,0.10659364509617489,-0.03056959785273389,0.01335290196862779,0.005204503910182144,0.016970224857894383,-0.02155663429510526,0.049395563877532786,0.09110568549950543,0.011277857938747306,0.0686953439752959,0.08087695008569686,0.07933831846944471,-0.0024485067653630226,0.08834161528202773,-0.016976002591917692,0.06025002218674998,0.03248137785014855,0.03436868636569022,-0.012428500819954369,0.008511503104485953,0.03798385624070859,0.05075918826118754,0.012230987699028702,0.0670842943687927,0.022903412949804587,-0.014797047671244063,-0.004849265936150522,0.013341436645666211,0.012151673079462362,0.04667887012946799,-0.008268318074983615,0.05077677853797308,-0.02124446254825189,0.015273544734879787,-0.007689854442343582,0.022270194263585452,0.005141885397663778,0.04079655641306342,0.06847383212770314,-0.02259454250062258,0.15735104204922232,0.11777793488261765,0.06146923554604856,0.07419291165439422,0.047163498442441665,0.026017413434936503,0.05605983681657103,0.07105078213813827,-0.06814005521250463,0.003589584954373681,0.014534187571362423,-0.0009107146054126106
3,0.008629858828417712,0.01739523631702403,0.03184568026364245,0.054546959491030035,0.08186413672043284,0.10374792720453513,0.166425143614266,0.19041272958627373,0.161076062132706,0.12818673865633018,-0.0025380386824855094,0.1399166973037481,0.07061949086725465,0.04461139217085956,0.09867051233897121,0.0428289523096831,0.08561688043895518,-0.05502928206584542,0.013099996563393477,0.014207478777029308,0.008320786687208816,-0.02379168841418197,-0.011401305768419322,0.07712289833835506,0.028407045727481664,0.022944454981704103,0.060245161997595054,0.06431060446096236,0.028069500014246893,-0.004013623849308953,-0.046308189224057106,0.07843702895582172,-0.04486242328744604,0.029108102808100257,0.005188843422940588,0.03703967580880428,-0.007439210286558496,0.05756080948073866,0.08574162589684697,0.018195442817889113,0.044474105335095326,0.07359181741359216,0.10471839403454399,-0.008333495464038354,0.08330769696441924,-0.01841627316374009,0.07124882792792117,0.015732543767995953,0.026024228399386597,0.025611171457618778,0.005764179947371795,0.046269417529607934,0.03197062504350729,0.017638265707735423,0.05414592875855097,0.09447453581220837,-0.004425450755964989,-0.0001540340734785006,-0.011314601948069582,0.011742587826954113,0.06575459262860356,0.017588110386503115,0.07244863535382565,-0.029759275940739235,0.037317351515359164,0.0035761682774169447,-0.005279179254904244,-0.02408157172816195,0.010893681282800919,0.07526010195955843,-0.03052581169743012,0.14206226470347205,0.11955928985126221,0.047849822353339275,0.06695982465586749,0.03550048909450686,0.01034470574246075,0.023714817898528164,0.08478733490064232,-0.06025664690030555,-0.026346484666098742,0.027933515617281586,-0.002631723376445611
4,-0.051667089104820506,0.03740988949427782,0.04143197191145235,0.04788559576899041,0.020165683237257762,0.08670223560769455,0.15057389810873517,0.19054795531175045,0.15046986677802202,0.11616277983605701,-0.015323655074758481,0.16002695504910694,0.06245281857076779,0.039048160570814824,0.07359515568868363,0.032807148688812196,0.0703830192057532,-0.08043522449220447,0.04621909925331591,-0.00208180760892427,-0.02365778882556889,-0.05079252806409389,-0.034647129797229774,0.045241581494418474,0.038387530047175135,0.016861441479448836,0.07975558877392491,0.06892137952916132,0.04271023166117886,-0.01985810758152181,-0.04401451324371167,0.10830473428802212,-0.049648897642810365,0.014606272936076208,0.011557557231323913,0.018303991580624915,-0.047171751871515406,0.08819648319435663,0.07406942813563888,0.011839843669298852,0.029268581842548422,0.0868032230395831,0.09512026084285012,0.022300962587437793,0.10625161658707935,-0.026808444147305207,0.07277344300575844,0.020018319524412968,0.03248008299371483,0.009530968946888506,-0.010140390686594043,0.0548550832289565,0.06146996891833139,0.05879494378181994,0.08565585022668627,0.06509461358233226,-0.003092196754891141,0.0073035161544363495,0.02462967319954444,0.023139894305392577,0.05864616674462616,0.019031805411042633,0.07547015380876738,0.010521354121516498,-0.006191490407075733,-0.0032408687403963615,-0.05794916438370374,-0.02237078232442101,0.045916752436061,0.07564444156431098,-0.04498161511492904,0.13833154369479725,0.10989381691669016,0.033072246125755995,0.07516935825920877,0.046179689070852306,0.038703374437423554,0.019404577990621324,0.07411481901509903,-0.059823311861628245,0.007853195367878787,0.018322698971176655,-0.014455653586810955
5,-0.03883251894542996,0.01734920481485994,0.0205496681069708,-0.015063578983308755,0.06984295037208282,0.0961532137531234,0.14056252963349178,0.18650956368430704,0.15596155196399247,0.10797942756660173,0.019893055299861975,0.14727037526469242,0.04224246898491934,0.06951881865378623,0.10865441276925394,0.047307364930822986,0.0948940001404695,-0.0841335169547584,0.030551761045907306,0.008177472938401292,0.024221647053991532,-0.03713745449791716,-0.007159043511914351,0.056783178555345766,0.04706589084074288,0.03234604069303166,0.07324858858224878,0.07307857987301339,0.07276332192302054,0.010483462379044737,-0.030723223095691997,0.0781497802095422,-0.04613345439267733,0.02639864564166368,0.012302236358206587,0.0009168190397597877,-0.031278508311287236,0.06535387825981692,0.07376262244955861,0.02771059289277491,0.0347547879387676,0.06117870056586949,0.08999930178490208,0.041410345007404904,0.11087499304633068,-0.0360569448961588,0.03999652066649201,0.04488769882354492,0.013628243988069602,0.0067690499787173,0.010139824853999826,0.05518842582389739,0.04587525073134796,0.06701566285286105,0.07989163902104326,0.06264793261832288,0.005115615287736884,0.0007553161982990109,-0.022176338584690303,-0.003295475385054201,0.07353182238500561,0.010325135237825642,0.059843749611360936,-0.0034154238890806736,-0.005095352995339598,0.007273591973613736,0.006526801257606951,-0.028639734880313465,0.025274030571819293,0.06369929864969077,-0.0026563867871990843,0.13121451743075935,0.1077952152464345,0.051665031015584145,0.06613375715169527,0.03657673166327893,0.01668302166013106,0.021887870449099706,0.06837981455876427,-0.049785163466574425,-0.004858832173682785,0.019837737196987833,-0.004675962622509686
6,-0.007938079240808698,0.03609095290935403,0.045952868380020995,0.026683995990709863,0.10271601677577596,0.09256475324206062,0.17001534036109353,0.1908174308861075,0.16519109272348576,0.1279344580050713,-0.03937416469070965,0.18779323285119054,0.06344148629319545,0.010719886805313343,0.1277412835563545,0.05217404465980674,0.06258714028821362,-0.06075897754306508,0.043382743150234104,-0.011768844411325021,0.015384867992097801,-0.024790315608195206,-0.006921487910609671,0.07238653746261409,0.042557244644895284,0.02567676353834961,0.06995680490857722,0.049367179079100876,0.04233782774271795,-0.02524888970571086,-0.009436775102577875,0.07866237772536273,-0.007574599913816325,-0.0008884346856964494,0.007988191695072625,0.013568588236581882,-0.009356723161867956,0.09670241209543877,0.06106017303597451,0.026940275986843003,0.050120821584014597,0.07488139458063767,0.09851399703513682,0.006309088065960828,0.07121860291188742,-0.04315834137814003,0.03897826814761352,0.01623247069521761,0.03025369672812415,0.010901620620216575,-0.027197730415924763,0.05569525505145931,0.017911155472292127,0.030774892394927693,0.03617494879006263,0.08712551457203704,-0.015550737324861848,0.06838805395886705,-0.024312274584830283,-0.03129954624913337,0.07294449334284038,0.009641295930949385,0.044634125434534655,-0.00394878091842721,0.027360571211923947,-0.001132829101480924,-0.00795405121982608,-0.017276964992705684,0.01606410113345364,0.0663624663984181,-0.0572251473428584,0.14540269544474455,0.1378371907236659,0.05356154313508836,0.07147826823182354,0.041354032474385294,0.01666286185944534,0.0406065397536838,0.0584031012867081,-0.04530604018103379,0.022549615954715427,-0.0026023225408330552,0.023984814278011954
7,-0.03659635909539566,0.021519154955074973,0.01877264080029481,0.01125798299673968,0.04774945550944458,0.09110579433124974,0.15089764319570995,0.16816239580307799,0.1296118068651816,0.11620966320802564,0.004448766918060493,0.16667718631826706,0.038346964813997506,0.04707881799792617,0.09818935332547866,0.046956569512646915,0.08975476338916448,-0.06628208538288262,0.007214538354263051,0.009980481496285743,0.0053086532596524315,-0.018089545732025775,-0.030613426930837725,0.06622964719012611,0.012581613985792628,-0.023848818072711685,0.06079794850023481,0.0396759365832033,0.04614489488343802,0.02729119108713159,-0.011930233179276465,0.0826831932200763,-0.04703823872784078,0.028250124791375997,0.012636673360237133,0.018573567103540026,-0.024045528870031467,0.0628457286407372,0.07799104060573953,0.009723059386621515,0.03018484566992398,0.0745285948552202,0.10195124242044099,-0.009552837283111973,0.09042120081703477,-0.003630706514147089,0.07562116089413656,0.04939225276931291,0.012817049144709748,-0.018821201961100136,-0.018086720016777108,0.02952148047171863,0.040623285693444804,0.04313133042812589,0.07561845024756414,0.08891170596870719,0.01925667033187824,0.019264700248319867,0.0092389211048157,0.02248897940252264,0.048274260958166844,0.013616972887913921,0.046987527302762976,-0.019390270628666474,0.00046395546505780146,-0.02613996147744358,-0.011193752212477428,0.0021980310058861184,0.018284830629131273,0.05669978698515641,-0.02846487013890171,0.14135928855371896,0.11267228194940417,0.06346787277192727,0.07423963258690724,0.06364121079857142,0.02640479551008137,0.05110335271076691,0.09166545492305347,-0.04344917430712645,-0.026616228331238015,0.01971257683124386,0.026607081121770574
8,-0.00866220958306053,0.04549666553829019,0.01121652003346294,0.022958796905333693,0.04280236156220973,0.06077416889912122,0.15373135761782258,0.17955406677380023,0.15495868543094177,0.13253794428060153,0.038318386395983846,0.15796888697434966,0.06686797746690692,0.06472873991468188,0.10551991528775628,0.03502113654271927,0.1054756738261666,-0.06882561685922672,0.04411856783084498,-0.011650074052714803,-0.01434271466190722,-0.043069125120114585,-0.01853451514658758,0.08878906538531248,0.04315812002206469,0.034487062040211264,0.05706026091702378,0.04906492204916525,0.05766791295623956,0.019820491862046773,-0.014031291062376897,0.09130514691130631,-0.0359843185561133,0.010291637370517536,0.028645885658407557,0.00578266952964755,-0.02482517884661968,0.06375381085096309,0.09942244547074362,0.02266115913569581,0.05124207418354196,0.09897071101107163,0.09852843359334477,-0.006032109889768464,0.09375101485821262,-0.007536166137462289,0.07689386651883243,0.04969448959080205,0.0045631017894408035,0.016359289361620247,-0.009843223942919145,0.060895411108074705,0.04426327753097987,0.025226380070121807,0.059538444804073415,0.07247667258345765,0.030116448616323094,0.02899069885446009,-0.045681004506833565,0.030956380618891947,0.06335380721528372,-0.005660682745758298,0.007225883536658779,0.021711094733526046,0.03308097927134663,-0.010915191225785407,-0.013659340665102,-0.003227179030979701,0.027467930131730944,0.07148780897415698,-0.031026071477186966,0.14066378433113996,0.1254011470788291,0.05185094992360934,0.06375244658336612,0.017288899842240513,0.03221999675862727,0.04703256513588014,0.07849493088157146,-0.02940201571200398,-0.0004476867789645306,-0.013123425269226864,0.005088221482987528
9,-0.004565056298858612,0.03685721116491475,0.049521486749584426,0.04935211724528456,0.07951363654584495,0.09971160608809396,0.13567499382960094,0.18202968047926993,0.14896754305572998,0.118305109798104,0.010264612145885123,0.17334581698253584,0.06522835809156653,0.05533193705766549,0.13838214057769013,0.04517221308985872,0.07026891810765284,-0.04543917191536536,0.008093505928495281,-0.01847828286460288,0.026716166494399188,-0.03512639540500307,-0.02974426569030968,0.0892915654297307,0.06556012614865253,0.02345298864974562,0.08175839027612546,0.07530620635156801,0.04249712956268204,0.010750455073830085,-0.009331750685463103,0.10746397661024663,-0.042921702230375426,0.04267214487746368,0.020706018221061644,0.027793333569420053,-0.010441189121437117,0.10307142350309234,0.0834821922066091,-0.014098448987297127,0.03694518439837068,0.06406052577738347,0.10125459323892197,0.024151640667863374,0.09322199778628286,-0.019733340542302757,0.0763592754708592,0.012314584010969087,0.016833843625725306,-0.006471202222682525,0.00769818402250353,0.05806680751914079,0.028038987085422417,0.03155041342086356,0.05712335518783584,0.0730405587205647,0.011787590696758667,0.0028291014048842196,-0.010486325895856293,0.0009667598801308684,0.052149583411715474,0.029750699293474972,0.027104871919947857,-0.004283441292160508,0.034957265653044564,0.018255119507254048,-0.021266663248843787,-0.01471191676366111,0.00805103762732087,0.049862769429937163,-0.028662540366769223,0.13559460618627409,0.08755186818900504,0.03121987511686505,0.0606870192672009,0.06497764225239482,0.03171825584370685,0.055772488206808905,0.07275872866841798,-0.04747235374541803,-0.00541342004955227,-0.006474405458806393,0.03256849932726369
