,body_ribs_area,body_spine_bmc,body_spine_bmd,body_leg_right_bmc,body_leg_left_bmc,body_legs_bmc,body_total_left_bmc,body_total_bmc,body_total_right_bmc,femur_left_shaft_area,femur_right_shaft_area,femur_shaft_mean_area,spine_l1_l4_area,spine_l2_l3_area,spine_l1_l3_area,spine_l2_area,body_total_left_area,body_total_area,body_total_right_area,body_leg_right_area,body_leg_left_area,body_legs_area,femur_right_wards_area,femur_right_upper_neck_area,femur_right_lower_neck_area,femur_right_neck_area,femur_lower_neck_mean_area,femur_wards_mean_area,femur_left_wards_area,femur_neck_mean_area,femur_upper_neck_mean_area,femur_left_lower_neck_area,femur_left_neck_area,femur_left_upper_neck_area,spine_l2_l4_average_width,spine_l3_average_width,spine_l2_l3_average_width,spine_l1_area,spine_l1_l2_area,gender,femur_right_total_area,femur_left_total_area,femur_total_mean_area,spine_l1_average_width,spine_l1_l2_average_width,spine_l1_l3_average_width,spine_l1_l4_average_width,spine_l2_average_width,femur_right_troch_area,femur_left_troch_area,femur_troch_mean_area,femur_left_total_bmc,femur_right_total_bmc,femur_total_mean_bmc,femur_right_troch_bmc,femur_left_troch_bmc,femur_troch_mean_bmc,body_pelvis_area,femur_right_shaft_bmc,femur_left_shaft_bmc,femur_shaft_mean_bmc,body_trunk_left_bmc,body_trunk_bmc,body_trunk_right_bmc,body_trunk_left_area,body_trunk_area,body_trunk_right_area,body_ribs_bmc,body_ribs_bmd,body_trunk_left_bmd,femur_right_troch_bmd,femur_left_troch_bmd,femur_troch_mean_bmd,body_trunk_bmd,body_trunk_right_bmd,femur_right_total_bmd,femur_left_total_bmd,femur_total_mean_bmd,femur_right_shaft_bmd,femur_left_shaft_bmd,femur_shaft_mean_bmd,body_arm_left_bmc,body_arm_right_bmc,body_arms_bmc,body_arm_left_area,body_arm_right_area,body_arms_area,spine_l3_l4_average_width,spine_l4_average_width,spine_l4_area,spine_l3_l4_area,spine_l2_l4_area,spine_l3_area,femur_left_wards_bmc,femur_left_neck_bmc,femur_right_wards_bmc,femur_wards_mean_bmc,femur_left_lower_neck_bmc,femur_neck_mean_bmc,femur_right_neck_bmc,femur_lower_neck_mean_bmc,femur_right_lower_neck_bmc,body_pelvis_bmc,body_leg_right_bmd,body_leg_left_bmd,body_legs_bmd,femur_left_upper_neck_bmc,femur_right_upper_neck_bmc,femur_upper_neck_mean_bmc,spine_l2_l3_bmc,spine_l3_bmc,spine_l4_bmc,spine_l2_l4_bmc,spine_l3_l4_bmc,spine_l2_bmc,spine_l1_bmc,spine_l1_l4_bmc,spine_l1_l2_bmc,spine_l1_l3_bmc,body_arm_right_bmd,body_arm_left_bmd,body_arms_bmd,body_total_left_bmd,body_total_bmd,body_total_right_bmd,body_head_bmd,body_spine_area,femur_troch_diff_area,femur_shaft_diff_bmc,femur_troch_diff_bmc,femur_shaft_diff_area,femur_upper_neck_diff_bmd,femur_wards_diff_area,femur_wards_diff_bmc,femur_upper_neck_diff_bmc,femur_total_diff_bmc,femur_lower_neck_diff_bmc,femur_neck_diff_bmc,femur_troch_diff_bmd,femur_shaft_diff_bmd,femur_total_diff_bmd,femur_neck_diff_bmd,femur_wards_diff_bmd,femur_lower_neck_diff_bmd,femur_total_diff_area,femur_lower_neck_diff_area,femur_neck_diff_area,femur_upper_neck_diff_area,body_head_area,spine_l1_l4_average_height,spine_l2_l4_average_height,spine_l3_average_height,spine_l1_average_height,spine_l1_l3_average_height,spine_l2_l3_average_height,spine_l1_l2_average_height,spine_l2_average_height,spine_l3_l4_average_height,spine_l4_average_height,spine_l4_bmd,femur_right_neck_bmd,femur_left_neck_bmd,femur_neck_mean_bmd,body_pelvis_bmd,femur_left_lower_neck_bmd,femur_lower_neck_mean_bmd,femur_right_lower_neck_bmd,body_head_bmc,femur_right_upper_neck_bmd,femur_left_upper_neck_bmd,femur_upper_neck_mean_bmd,femur_left_wards_bmd,femur_right_wards_bmd,femur_wards_mean_bmd,spine_l2_l4_bmd,spine_l3_l4_bmd,spine_l1_l4_bmd,spine_l3_bmd,spine_l1_bmd,spine_l1_l3_bmd,spine_l2_l3_bmd,spine_l1_l2_bmd,spine_l2_bmd
hrv_time_rmssd_during_night,0.15470473646445926,0.12642499344903982,0.12798481672903267,0.2733185745875067,0.27602419172625353,0.27548811135443035,0.25893193564382383,0.26168488878542456,0.252244972871994,0.2207601432744796,0.21639033809979033,0.2236915798334947,0.2305163968939691,0.22685635375284166,0.23248759359702473,0.2256407022661417,0.25065305433405727,0.253246068860252,0.24513206473591304,0.23439876164625897,0.23770142272808992,0.23796665456281008,0.22354986254591339,0.22679799979188656,0.22276465682196245,0.22428872494187743,0.22968957461121195,0.2311047299260597,0.23119014410714867,0.23130519519486575,0.23375739164477372,0.23049003708289934,0.231928718826108,0.23317006442466187,0.21082517600905631,0.21264533515303452,0.2203437341637608,0.22815050423873612,0.2327913019505936,0.2727213831823971,0.25052528202865165,0.24758698063655082,0.25248969869166815,0.22634401448782937,0.2262423864374069,0.22686470437827033,0.2208780124075795,0.2186708739671011,0.22525121748906948,0.21661721954608382,0.22752794952980018,0.2347863616383219,0.23601018109787777,0.23914651829045067,0.2365117644310929,0.23196042476791728,0.2402092970537561,0.23100476053945637,0.2063769575216066,0.20892585403660252,0.21077930499325365,0.20553858424719684,0.20650496113335062,0.20143919996222634,0.1976977524299867,0.20465115179849735,0.19370807189787842,0.17167205437047983,0.16347230745351332,0.1662517540260167,0.16761949527992046,0.1695514111981802,0.17253326044578143,0.16531141460275264,0.16168781433075216,0.13422970027227435,0.13863280922151516,0.13835595431655137,0.1157257690135739,0.1184993070551592,0.1183056589742369,0.2758588382521441,0.2764774142477205,0.27724992904933665,0.24361505746021822,0.24467824785095205,0.24673521966190695,0.19805517438188405,0.17759610563053493,0.198778244033926,0.21635384342812686,0.22521253322519066,0.21551157908058613,0.22934244852617183,0.23695655682710007,0.2274904746583822,0.2331935987674909,0.23376803274953467,0.2385328394534825,0.23078183031007457,0.23286079231100262,0.22479072769793065,0.23654791076155063,0.25234186696199173,0.25427288071726606,0.2546375997654672,0.22600529152533755,0.220065965952985,0.22835843124032784,0.19179201298573234,0.18500668695713965,0.18010698415967882,0.19240853485916803,0.18751573030984686,0.19055999613422558,0.18706780900078887,0.19308225547378172,0.19253116527729677,0.19275182576737818,0.20073022888681663,0.20046101165944968,0.20195493485109978,0.20069590352112418,0.19999142311965815,0.19086170173340333,0.0419499447353386,0.08607420046979136,0.0,0.03682434577949181,0.024480469740511022,0.025034538056475562,0.037672996116558444,0.04513084982708529,0.042951611821336506,0.047475631573100245,0.027307359110681738,0.037220207954719677,0.04186319808111254,0.0,0.0,0.0,0.03636538249644721,0.03129667387152054,0.0,0.0,0.0,0.023108810149703063,0.023510822669510517,0.1408183900427607,0.18824609844656742,0.18548291324163593,0.15813539460105533,0.15529234042721235,0.179912574156334,0.17575558402567215,0.17445016949237935,0.16608317295867273,0.17475411656325032,0.1491261766433962,0.08695163242185404,0.13975373069909502,0.14822549010973174,0.14779074365376738,0.16215624212181748,0.14563479532216672,0.1459790122862212,0.13896289276466642,0.10637649934221104,0.12782012319942213,0.1352680413784871,0.13705463350146724,0.11056396825156509,0.10982968632293597,0.11355737085337218,0.09120113667046607,0.08826361593905671,0.08368546852344161,0.08476570060831347,0.055290860998461824,0.07892690310482327,0.08867979662719529,0.07447042956223235,0.089665178398235
AHI,0.2680477701782312,0.2005657111772181,0.2163263095302483,0.17080499558788043,0.1726335032653596,0.17215824060062182,0.16886848464047075,0.17940428557532428,0.18150356106424442,0.16213463563861946,0.1618453519566919,0.16696055656186642,0.15284992101483283,0.14871582219195917,0.1666416276692994,0.16168154393667478,0.1796216126090209,0.19419905787963096,0.20072785699913967,0.16959410466180996,0.16698749665126672,0.1690637344886599,0.17430706692216844,0.1654955140183274,0.16963626295537765,0.16792223513758098,0.17263144364181135,0.1749750070632281,0.16886503587486454,0.16962057144503004,0.16834304625882235,0.16463754534128555,0.16351632559640764,0.1644718728591595,0.18081165545844297,0.17060726854346947,0.19433607397222089,0.18752100319118906,0.18106387571803728,0.2144664006552833,0.22222012127813315,0.2170025327374704,0.22190499868018274,0.24178202073840682,0.22956217132365989,0.21607251363390384,0.20330316993260447,0.20818512341216464,0.2188075510291767,0.20833473190468046,0.21886542369732684,0.20735733174527984,0.20693737468336282,0.20912041148190305,0.23004482919769545,0.2275738810388297,0.23348383425151595,0.16189337167879395,0.17651769361639344,0.18394813135933435,0.18188569982829578,0.21548614425118762,0.22621566042697955,0.23071543801814987,0.22379393073935958,0.24048059279096978,0.23727863315949999,0.26918610010844995,0.23142064039371746,0.16081998085992524,0.16338450484776834,0.17200175225618342,0.17177239927400373,0.16884958353852722,0.17364576652712074,0.1134852320559728,0.12405585829029611,0.12047377926429366,0.11073914420251427,0.12132593610245543,0.11830169188423388,0.137532257986616,0.13448390418931175,0.13547958644555902,0.10478338723818767,0.10783893321995573,0.10567156035750258,0.15987327238263588,0.14273157914100762,0.09773871076070852,0.11711746681754177,0.13550253250619393,0.12717023311109477,0.10380845968353182,0.1165862690261755,0.11320758381575365,0.11083428368777266,0.1373234167844097,0.12126130809372067,0.12230824472401217,0.14509436968232253,0.1440286041765579,0.14055430916723136,0.14298199010743465,0.14944314532543956,0.14720623911868103,0.08351476484417045,0.08597095620992631,0.08540516706100894,0.0973375359153281,0.08678759786460778,0.10715789169006298,0.10390300608702298,0.10058644123693608,0.10237663471575936,0.10565138887988076,0.10725086701172726,0.1076151016916963,0.10273767483452913,0.1285987159900831,0.13986542081393535,0.13523517733222823,0.11769684045212708,0.12228897574787727,0.11967455183535584,-0.06794225204236762,0.12222271882410099,0.07742665590087189,0.07384447223649913,0.09207676091116365,0.04788041900262382,0.0254723744612181,0.04597420958499484,0.06426591867477957,0.052802864673631746,0.06663254808679023,0.058480509642150735,0.06546284613554934,0.030818628432244165,0.02763985302410258,0.034830546809114765,0.0,0.0,0.0,0.05274585355255531,0.027550341560602366,0.035491909659004214,0.030671405797757154,0.08450744062455014,0.05040894718985223,0.041754264481385334,0.04085788682967504,0.06282607470636623,0.0625951206435622,0.05500147790865323,0.06915573925079183,0.06103114528383632,0.024572278466341625,0.0,0.06869603782184151,0.03753843284189807,0.03529051108520799,0.03635107954284522,0.07082372698432879,0.0666826709850599,0.0673043425845068,0.06638368026470548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037852694497130794,0.047307859840531166,0.026386373564797186,0.0,-0.024072687471106993,0.0,0.0,0.0,0.0
snore_db_mean,0.17316737749424724,0.13367571831998984,0.1356782451897437,0.13002810530749345,0.127563989052895,0.1290516313197881,0.12247083273814219,0.1305605519622331,0.13191112837545946,0.0955664109081975,0.09731818961934258,0.09720053628581406,0.1082884705895001,0.10058746462647941,0.11621793957995305,0.11216411924715644,0.12896160809940588,0.13800403614024911,0.14040567452991864,0.11956259647202735,0.11651385481122208,0.1184722564339894,0.12103871855950672,0.11707752447964533,0.12326060268221184,0.12189468365296467,0.12072654297954494,0.11910677280207746,0.11510124840948029,0.11770450646074652,0.11567454804559306,0.1150146933948869,0.11335502554583966,0.1153721086398054,0.11721139246262921,0.1102164670792686,0.1286693028513024,0.13064252681808683,0.12810786283879463,0.15608398116586034,0.13840412730131355,0.14338751777453443,0.14089444158593356,0.17004621179901924,0.16042348943830032,0.14835043255896976,0.13672291712369822,0.14151466900639534,0.13083391243615722,0.1381433605584569,0.13761378203268537,0.14628586907288726,0.1421177571141375,0.14540677389576073,0.14109561429639558,0.15119239774225984,0.14952598910499026,0.12627398729000042,0.1336747472580793,0.1340024335754345,0.13527955961744834,0.15338749476013688,0.1581672866421765,0.15808685279751858,0.16300790614003788,0.1687469602091212,0.1597618293963705,0.1753659182210721,0.15057256474963632,0.11042755720112361,0.11090845340963032,0.11524251579758726,0.11554662738035051,0.11627629935331447,0.11975470304520205,0.09339415109554222,0.09666482931505087,0.09583251496763316,0.09816332731950407,0.1013085850093836,0.10098714160789451,0.1117583006240758,0.1097669576103441,0.11037491540301854,0.07905864747230949,0.08207789263550652,0.08049848503286626,0.10145531057369615,0.09031207793349193,0.07341759804852449,0.08049536146663071,0.09379597222343851,0.08323155428091357,0.08349351748968961,0.09271840190306734,0.09392849069342452,0.09090093963815643,0.10055862368775655,0.10141039193478939,0.10679809971494678,0.11122497916182963,0.1187189022596679,0.11399042539069716,0.11610233730390114,0.1154766646415596,0.11644821544092254,0.08179564007912131,0.0825156850802417,0.08340518745440259,0.07204709482871169,0.06287106209631882,0.07428603973046276,0.07406090878803205,0.07066181979490903,0.07742220810411295,0.08245052922771103,0.0794043490835462,0.08334350722868566,0.07880182891427434,0.10980259527995759,0.11391778064761919,0.11306696264879239,0.08372108574506879,0.08968949567085618,0.09083730211933705,-0.03331198928061721,0.08983871405644886,0.0,0.029522054660453538,0.04466623595128511,0.029970714474501645,0.02642424662367319,0.03347799133437702,0.03568458793792988,0.026518673733919983,0.04111358988283752,0.036431454377856116,0.03691442861280733,0.025066644992503623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04922459470916172,0.04561232649569436,0.03999784861909421,0.026638384285439035,0.039655644387025527,0.04749079664334112,0.0394705032413774,0.051392110180417304,0.04339211478651044,0.029592653458954926,0.024553107328494306,0.04217453355394594,0.04980920944645502,0.045118767454840704,0.04929101139234403,0.06143788653006576,0.05358046635606847,0.06019651948639336,0.06331406102558497,0.0,0.031238070858122698,0.03034188548269267,0.03148150426780873,0.0,0.0,0.0,0.029401286153248673,0.03419367668136684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hrv_time_rmssd_during_wake,0.056046097406161954,0.06448997027250031,0.0693904649912662,0.1503485240303152,0.14971736073431907,0.15049955758185027,0.13258326319375602,0.1379283682805248,0.13648556307813398,0.11284371785350115,0.1094978807212285,0.11349438020295424,0.1307890941276683,0.1325675816170945,0.1332941481154839,0.13045966019058822,0.1338342163447039,0.1353270205545927,0.13165405360928012,0.12731736535399898,0.13022833981588677,0.1299189338701595,0.11014015540101563,0.11425624995576387,0.1115185359798712,0.11286812110501257,0.11765350809912456,0.11793558005862925,0.11870620820748928,0.11868640910196385,0.11983909346470825,0.12007553325789377,0.11983837925121625,0.12050140116520638,0.13025052394366868,0.12898132575499607,0.13346700012470222,0.12511316598235656,0.13144451160599807,0.13541249813936507,0.1351863996649805,0.14178856192968228,0.13949216091787872,0.1284401654450297,0.13281133368686468,0.1355545747049524,0.1352857785976038,0.13142094188922052,0.1252968913533714,0.13131260769665135,0.13198808737635118,0.13371013038126767,0.13324310363194253,0.1343956449562119,0.1293063960059943,0.13317527148319344,0.1344515857907202,0.11969479035094086,0.12184338954012719,0.1178866828182814,0.12015682849858464,0.09814415022420062,0.09474741140292145,0.08833362644868174,0.09323436406441866,0.0913854257775601,0.08105186261413112,0.06148707022159777,0.05631514206143876,0.08086820640199034,0.0925766976363079,0.09096659098026037,0.09378395801753595,0.07825260750755499,0.07447441923672331,0.08396560838275345,0.08054266275856006,0.08279710847575159,0.07837181535146438,0.07252548807315641,0.07581338531849398,0.1544764470165919,0.15272755826244944,0.15513361859067415,0.15306147515451668,0.151367991635747,0.15483653014468732,0.12398277865246005,0.11386946296594463,0.10915226806353262,0.1218673352847642,0.12787353078082242,0.1266409417528939,0.12180301113859252,0.12985615464958075,0.12151034660736285,0.12531143432336092,0.1298376839603847,0.13239545548660586,0.12908129410486116,0.13049390850675155,0.12596607625012565,0.12284107212341452,0.13798234406930765,0.13541673984890804,0.13732024113923874,0.12313309288240885,0.12219485080300509,0.12503767798195753,0.10141536721051747,0.09980861233570715,0.09873925437513029,0.10259666901598054,0.10099406031522966,0.09935773460550516,0.10101368606647705,0.10448525549641048,0.10306283429298783,0.10359636263866852,0.09377376931158427,0.0933744672522487,0.09380324137671014,0.09562954099363957,0.10201353975967113,0.10362683755637327,0.030814721689331092,0.039780447103180294,0.0,0.03980376975426648,0.03170229724974065,0.02579733460915574,0.025418325210213873,0.0,0.02515963948985565,0.03021852139441054,0.03682610476885782,0.03003398040494676,0.0348425404845349,0.0,0.04213262545924091,0.031345046947634785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07913309790752186,0.09667323296574729,0.09379558644838192,0.08815726058684016,0.07900142087518304,0.09704363748284764,0.09698668772425191,0.09336090627080129,0.0902190209213346,0.08632581853750478,0.06554029114586717,0.05038005435023146,0.089463486452352,0.08939745610687722,0.09111439968556852,0.08724748643187699,0.09013866389343064,0.09135665320967389,0.09006051113329497,0.06627441451312019,0.07920447812842653,0.08066953253407134,0.08119782504187259,0.06729751771634668,0.07008808705143389,0.07073890369528317,0.04554110318789565,0.04689329117557198,0.04362121982012209,0.04133506483804849,0.029580767462566153,0.038484435397942066,0.04040022944908696,0.03497657150704593,0.03701135805073438
total_sleep_time,-0.09467887874213152,-0.08070753397028468,-0.08890139062807681,-0.13855007446671733,-0.13667006665229744,-0.1378545305551979,-0.1283497820033894,-0.13232440805060808,-0.12954226351308618,-0.10183306066519246,-0.10814543238288998,-0.10624690937249882,-0.10174350842203446,-0.09916053156213317,-0.10200329226456517,-0.09443511018785239,-0.11486565719948515,-0.11843873460334962,-0.1169224884566424,-0.11813471633035513,-0.11525414282960288,-0.1173320613299051,-0.10860320165293373,-0.1051557749606593,-0.10451147829599926,-0.10418090327179928,-0.10942564259501573,-0.10984440987162195,-0.10930461079375227,-0.10936446147268848,-0.10992764090696894,-0.10839469870013352,-0.10921016530872713,-0.11060663599240245,-0.10291320859445655,-0.10004568427170407,-0.10782875595110034,-0.10048865083360407,-0.10025624774651945,-0.12706726553794334,-0.1221858197490089,-0.11761886119084815,-0.12082173012470086,-0.11388753822170723,-0.11375860413101509,-0.1125237133950981,-0.10961902648855104,-0.1095769603183933,-0.10793329609683731,-0.10344339843895678,-0.10907579988861797,-0.12537539173324996,-0.13211799005408364,-0.1310132532041238,-0.12276444154735226,-0.11944989478944515,-0.12446803590854293,-0.10538805778726068,-0.12643735790005237,-0.12011092111574972,-0.12482521027450205,-0.11405117275411626,-0.11816126190829666,-0.11908650819388483,-0.10098542436635478,-0.10673561132170373,-0.10355376305173301,-0.11307920712586511,-0.11486959816829212,-0.0994521839751289,-0.10121180353580735,-0.10108712494432855,-0.10423173881015568,-0.10341828994642949,-0.10555726172670879,-0.09296613565305852,-0.09080884720234902,-0.09387999817202618,-0.08542249055599245,-0.08422319629933332,-0.08677755571284614,-0.12044601870370333,-0.1190508333820412,-0.12076921682093031,-0.0913032933914404,-0.09048788036007083,-0.09259557598703942,-0.09497837392739619,-0.08551871835524903,-0.08722160245443204,-0.097266263847186,-0.09886367749300702,-0.09739917204788084,-0.11197553653155866,-0.11558810094491812,-0.1197586251874052,-0.11804981806394453,-0.11553516967322768,-0.12285409815928926,-0.1255973379549179,-0.12157606250886423,-0.1239576078619739,-0.11621748966567991,-0.13022768992044365,-0.1316061492446663,-0.13173334691340027,-0.10950867251138233,-0.11947811618075191,-0.11635442174650257,-0.08293099763767119,-0.08362831923516627,-0.08720235870385536,-0.08700303071020213,-0.087793189975268,-0.07935885363810595,-0.08816790761261588,-0.08941028229026636,-0.08558109030494207,-0.08641709028383646,-0.1016594685094676,-0.10498195422048341,-0.10436364210259291,-0.10730924384003723,-0.1081416185503283,-0.1038641022679975,0.0,-0.04558310064360399,-0.02341942170111202,0.0,-0.030387354024033468,0.0,0.0,0.0,-0.029495141461999524,-0.033273342283488314,-0.02556403295413777,0.0,0.0,0.0,0.0,0.0,0.0,-0.02953236265986481,0.031008147240499412,-0.026719877552360115,0.0,0.0,0.0,-0.07928038863993497,-0.06376881280923395,-0.06491855831729759,-0.06133594628771163,-0.04904905690417613,-0.060290226274948545,-0.059650261616148025,-0.05173416456925278,-0.04563136256334278,-0.0648646088862563,-0.05247823999524236,-0.042847462793680714,-0.09049880177168491,-0.0807253207928562,-0.08741640729061623,-0.08717683370829105,-0.08282933741927123,-0.08919772696361726,-0.0918834638551341,-0.047178880658180454,-0.08152070683241096,-0.0708544569296682,-0.07687714755937988,-0.05973995932594353,-0.06429918829701788,-0.06310831035313588,-0.04213637935509861,-0.04130697550241147,-0.04313564284513692,-0.037264615241424714,-0.03221591759081583,-0.03889812157933276,-0.038931486850140695,-0.03704761342435944,-0.03798406957899347
saturation_mean,-0.18167767112805558,-0.1221700290720702,-0.14585841648166953,-0.0920119465440539,-0.09355456630546861,-0.09286769000308041,-0.07948232672373348,-0.09124356706648931,-0.09820624788705061,-0.06888328858424374,-0.09011500727194442,-0.08135720895873345,-0.06519572039267131,-0.06526538458910408,-0.07688826084596606,-0.07931781583733377,-0.09540639514722529,-0.10914498545870471,-0.11832002528571818,-0.10132356789054825,-0.10056825332171102,-0.10114352481106086,-0.11007773775754766,-0.1104190213378684,-0.11335596293745631,-0.11180279073770565,-0.11312858258294319,-0.10872903994006095,-0.1013850420050018,-0.1093165738918055,-0.10780493444266519,-0.1067742245172831,-0.10334925079095666,-0.10354139357295365,-0.09342584044848097,-0.08638672291370775,-0.1040605286194068,-0.09599837958827637,-0.09050108172062117,-0.10976152955568513,-0.13841207008990652,-0.14213713681591375,-0.14053704449056462,-0.1488587786107154,-0.13546973686398261,-0.12243264552982247,-0.11097284355294222,-0.1163747184273969,-0.1375511541385632,-0.15283010298358202,-0.1478248946023791,-0.12801112643018756,-0.12177689367197893,-0.1253177797332769,-0.1348939673867542,-0.14982610106961422,-0.14508443654285938,-0.11448649139989187,-0.1043447719339882,-0.10554642659566424,-0.1057444574530555,-0.13153867974185668,-0.13979539734604843,-0.14420124633362713,-0.15014184068777842,-0.16065035431211055,-0.15793990838041072,-0.17829232142748033,-0.14936016022851048,-0.08682921239990099,-0.08461126158048654,-0.09882658700702611,-0.09514973260082427,-0.09487357786836333,-0.10064550062474216,-0.059415312191206826,-0.07292575828581216,-0.0672634899233957,-0.06765813690550306,-0.08399188361843747,-0.07757723472861791,-0.047926181994864724,-0.047913858239918124,-0.04688228799611601,0.0,0.0,0.0,-0.07884159057832969,-0.0692421090713847,-0.028472788129917992,-0.0387194883731076,-0.0533383969903925,-0.04729221588382575,-0.04052789119989791,-0.057469482305441334,-0.04841640152112739,-0.046523166054330704,-0.07679678026263133,-0.06097634665183553,-0.06014715767711854,-0.08452997917802586,-0.08499272925268604,-0.07805463518356401,-0.07112302892307475,-0.07331981728076287,-0.07264947802799436,-0.029679919748390744,-0.02786175499633748,-0.029149449769497803,0.0,0.0,-0.042930720551293614,-0.031539567517738856,-0.03244804670611026,-0.023956669450851842,-0.023807444933998598,-0.029964982847623563,-0.024468357514433277,-0.022886970129168474,-0.07290627594262857,-0.08331924280698585,-0.07870590593101755,-0.046571921997021336,-0.05468091216480845,-0.058764131941780075,0.0876293600355561,-0.05576837907434963,-0.0698339058546907,-0.0815981252035092,-0.08039212560126363,0.0,-0.038493733612013366,-0.03753861777538147,-0.04304948800651612,-0.047117666932229095,-0.059499256606881,-0.04647174518456337,-0.05934283459655957,-0.037985414428900334,-0.04691138733664239,-0.05441663872648831,-0.03515969941402649,0.0,-0.027661540383865178,-0.05026455365826731,-0.023936778051524336,-0.02953207082181546,-0.027377939080857366,-0.04980771955351211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02897386989237193,0.03479756522447402,-0.03601835332195291,0.0,0.0,0.0,0.0,-0.028268971554490145,-0.02916570533487615,-0.027765848094634612,0.04627585572611227,0.031065544954495514,0.029386343120462784,0.031269023156245315,0.04918527712705532,0.0535382624812061,0.05109970162141582,0.0,0.0,0.0,0.0,0.06244839992068698,0.03973152165083458,0.027593477876237667,0.05124650436319146,0.03699164410876578
sleep_efficiency,-0.06252787995659753,-0.06104621392237691,-0.06508564875000092,-0.07067481211832809,-0.07111202684722662,-0.07121817193582453,-0.06320507654352618,-0.06795846199755626,-0.06938982317609008,-0.07456129764535017,-0.07608997555211532,-0.07773477886280342,-0.058977905198165675,-0.06807937996739487,-0.06862897562404857,-0.06529116709077476,-0.07443982211827645,-0.07860611305289932,-0.07928635665301721,-0.06796063879368312,-0.07001549910022585,-0.06984549557182855,-0.06384142276735756,-0.06605706194277562,-0.06712377104172595,-0.06534425848451621,-0.0690002442869909,-0.06662101513551962,-0.06827047007506884,-0.06830528956090025,-0.0693854632999877,-0.06712356902211546,-0.0674743653977717,-0.06775829311143526,-0.06866023283154138,-0.06776376616484582,-0.07392023147672816,-0.06883676603004826,-0.06788867278866823,-0.0795413438333797,-0.09147801679419863,-0.09190155809557289,-0.0944600795952881,-0.07913755509589027,-0.0773264324217624,-0.07544878734600899,-0.0715535393820331,-0.07537292462932808,-0.08389763203411908,-0.08918202308661317,-0.09084102842780056,-0.06937636296965204,-0.07057592698239211,-0.0719634920929455,-0.07718887242184376,-0.08167127252484967,-0.08217200008959148,-0.07530053250212441,-0.05835876427366688,-0.055445476572776535,-0.057945248371692334,-0.0681211473352151,-0.06900185587295081,-0.06779568165040538,-0.07149079396074355,-0.07329233841299498,-0.06818664082059255,-0.06727743729696836,-0.05957314878316737,-0.04688956503448701,-0.04284605905171943,-0.048210656102819216,-0.04610479506399604,-0.04802208500751626,-0.048352723371409945,-0.025077391196641815,-0.026607433235330824,-0.026917917776729045,0.0,0.0,0.0,-0.06877897212755499,-0.06823995460574919,-0.0681085919467306,-0.0667476768734177,-0.06758567790712719,-0.06799881808732249,-0.06291377429979418,-0.056843416958163605,-0.03209232355607593,-0.05028797669205118,-0.05637388769131501,-0.06548132773366021,-0.03382625190775043,-0.04613231440433144,-0.039973155475499705,-0.03786282634484468,-0.05426345556858251,-0.05158950065469926,-0.053509991078943595,-0.05903934860519582,-0.06105381622265191,-0.05839655511610316,-0.05981904069471169,-0.05826493031374046,-0.05933391124793274,-0.03139596847050494,-0.0383498596314436,-0.03780486370219763,-0.04331424630472616,-0.04468829737485298,-0.039500744294418154,-0.04392737633997175,-0.04379603774311975,-0.040205682588641954,-0.045072917546621426,-0.04288390452802464,-0.04250251008718524,-0.04323224839213397,-0.043829025117345585,-0.04595154770897825,-0.045171043870264424,-0.03318957244242077,-0.036995062472522926,-0.03780196838706463,0.032813941530104064,-0.03376229650245413,0.0,0.0,0.0,-0.03917109498834714,-0.02654675399539447,0.0,0.0,-0.026939658070691836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03445327416264128,-0.02656848892337046,-0.027505565386668086,-0.040929166106518367,-0.029678658384940403,-0.036825729993307556,-0.04040896452524708,-0.030602671307386066,-0.030264937033199553,0.0,0.0,-0.025346960690299722,0.0,0.0,0.0,0.0,-0.025295411371168523,-0.02969063196789316,-0.029845853282030727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
