,"Age, BMI & VAT","Sleep Quality
(average of nights)"
from_l_thigh_to_l_ankle_pwv,0.00708108743038291,0.008420980343734756
l_brachial_index,0.014706547820185737,0.01364990935204792
l_ankle_index,0.012392304278801133,0.01247235721701057
from_r_thigh_to_r_ankle_pwv,0.009304566323851137,0.010140242756989904
r_abi,0.010645227396136322,0.012285185845087948
r_brachial_index,0.013096962795037212,0.014432879630759522
l_brachial_pressure,0.005675117907002818,0.009568205427853183
r_ankle_index,0.010645227396136317,0.012285185845087948
r_brachial_pressure,0.00557485371816674,0.008669718284033229
from_r_thigh_to_r_ankle_transit_time,0.010747565175383188,0.010926714649116914
from_l_thigh_to_l_ankle_transit_time,0.007742468369215096,0.01166942052805665
r_ankle_pressure,0.005005321298087274,0.007880964234642615
l_ankle_pressure,0.004267874126169593,0.008309843030900821
l_abi,0.012392304278801131,0.01247235721701057
sitting_blood_pressure_pulse_rate,0.005176365678314812,0.010298307811640645
sitting_blood_pressure_diastolic,0.005244605620664542,0.007396561480422275
lying_blood_pressure_diastolic,0.005127626006552409,0.006089878255033114
lying_blood_pressure_systolic,0.0054730582834698225,0.008630215499270908
standing_one_min_blood_pressure_systolic,0.006459722702841845,0.010155811661890118
standing_three_min_blood_pressure_systolic,0.005438944481815771,0.008912308687711054
lying_blood_pressure_pulse_rate,0.005803662908294851,0.01010765638176841
sitting_blood_pressure_systolic,0.005862642611877415,0.009477494868219348
standing_three_min_blood_pressure_diastolic,0.005135489651725368,0.010295957630090679
standing_one_min_blood_pressure_pulse_rate,0.0073246479099392785,0.009122466658858156
standing_three_min_blood_pressure_pulse_rate,0.006978264866734965,0.010190585562316667
standing_one_min_blood_pressure_diastolic,0.00501239173217201,0.010293452914233807
intima_media_th_mm_1_intima_media_thickness,0.006996872328672003,0.00977214695332254
intima_media_th_mm_2_intima_media_thickness,0.006761573492866625,0.011379464925187212
intima_media_th_1_fit,0.012233873189161384,0.012661640660147374
intima_media_th_2_fit,0.014790066726954758,0.01642414223284515
Disc_height,0.013798818691487946,0.015441805784609514
Artery_Average_width,0.008750701827529999,0.0133918312764685
Vessel_density,0.008469312914789823,0.010922095909415886
Tortuosity_density,0.009621976278201732,0.016193456218764536
Vein_Tortuosity_density,0.014457028900187893,0.012280902302180617
Fractal_dimension,0.009322924503279897,0.01109812419011979
CDR_vertical,0.013269039617899957,0.011277584961452187
Vein_Vessel_density,0.009557421233369072,0.012115347214818157
Disc_width,0.013853355165927738,0.01287384301763211
Vein_Squared_curvature_tortuosity,0.014542547130555642,0.01492685260061669
Artery_Fractal_dimension,0.01185012047666677,0.01557209828262958
Distance_tortuosity,0.010334074123361809,0.015814771675816276
participant_id,0.015295463930267575,0.01519529959812081
Vein_Distance_tortuosity,0.014100164270287829,0.013264047439818795
Vein_Fractal_dimension,0.009560326698105776,0.012026132604228613
Cup_width,0.012344131254530976,0.013959684261566227
Artery_Vessel_density,0.010216785232044629,0.013665501255018597
Squared_curvature_tortuosity,0.012871746480421824,0.014380947436258413
Average_width,0.012907661138292203,0.012476385233324323
CDR_horizontal,0.010209703176479066,0.015055220367092823
Artery_Squared_curvature_tortuosity,0.01097836978859453,0.014539372847259101
Artery_Distance_tortuosity,0.011422663987140029,0.013760550780554433
Artery_Tortuosity_density,0.014757301232041352,0.01276608491727267
Cup_height,0.015128319583714578,0.012887506004549694
