,"Age, BMI & VAT","Sleep Quality
(average of nights)"
from_l_thigh_to_l_ankle_pwv,0.1658531212818093,0.24368795702890667
l_brachial_index,-0.00868566808456965,0.01398775794119105
l_ankle_index,0.03736097487899985,0.0148090386067951
from_r_thigh_to_r_ankle_pwv,0.1341654904351141,0.18453654881528297
r_abi,0.00510656173725485,0.00937555003514905
r_brachial_index,0.011895295736332849,0.0267690227523509
l_brachial_pressure,0.3313301581055924,0.29716981168685397
r_ankle_index,0.00510656173725485,0.00937555003514905
r_brachial_pressure,0.39538728005729123,0.3824817795205858
from_r_thigh_to_r_ankle_transit_time,0.1746849614490757,0.14684125660098174
from_l_thigh_to_l_ankle_transit_time,0.17507593889095352,0.16106754930470596
r_ankle_pressure,0.41214449474921067,0.37427591516741754
l_ankle_pressure,0.42354593929109485,0.3894004790845036
l_abi,0.03736097487899985,0.01480903860679505
sitting_blood_pressure_pulse_rate,0.21577944549600364,0.17168564404905995
sitting_blood_pressure_diastolic,0.3356237078953236,0.33395946255399706
lying_blood_pressure_diastolic,0.32103641341598005,0.3200251574485622
lying_blood_pressure_systolic,0.4172313931974254,0.41107478416143084
standing_one_min_blood_pressure_systolic,0.35029444639134205,0.33144973860134364
standing_three_min_blood_pressure_systolic,0.38241144387450765,0.36922526498529035
lying_blood_pressure_pulse_rate,0.22246279159714655,0.17892154530342697
sitting_blood_pressure_systolic,0.43687196782819737,0.4289287859214112
standing_three_min_blood_pressure_diastolic,0.25628759803158396,0.2650011168153596
standing_one_min_blood_pressure_pulse_rate,0.1389340986198931,0.0956733740116669
standing_three_min_blood_pressure_pulse_rate,0.15724854770959829,0.12141131234496225
standing_one_min_blood_pressure_diastolic,0.25200981082398155,0.25534992717646543
intima_media_th_mm_1_intima_media_thickness,0.369810047831137,0.32421414818989475
intima_media_th_mm_2_intima_media_thickness,0.3902402987599781,0.3347928009076776
intima_media_th_mm_2_window_width,-0.0008802202034080501,-0.0010475021320056
intima_media_th_mm_1_window_width,-0.0009229162165978,-0.00106023208434075
intima_media_th_1_fit,0.06028463662595385,0.1128521474878531
intima_media_th_2_fit,0.034785960154676,0.0824539807312342
