,"Age, BMI & VAT",Diet
total_valid_apnea_central_sleep_time,0.021608222365846898,0.04897069161336365
total_valid_apnea_sleep_time,0.0068674530372706995,0.0239483485456218
total_deep_sleep_time,0.17979838438996598,0.18265658069729301
ahi_central,0.29184763562123184,0.29184763562123184
