,Age & BMI,"Sleep Quality
(average of nights)"
Lipids_NEG_301.2171_196.1490_189.6543,0.08977979195761615,0.09535090775833095
Lipids_NEG_566.3822_197.3529_255.4581,0.30675299627352126,0.3060313723313097
Lipids_NEG_732.4446_198.2070_285.7061,0.3183490137695485,0.3220338011733068
Lipids_NEG_277.2172_198.8968_181.4261,-0.0486259238614729,-0.0500567198421797
Lipids_NEG_433.2592_198.0726_228.6670,-0.04588773524608915,-0.048909119341281254
Lipids_NEG_345.2433_198.6616_196.1497,-0.00945088332825385,-0.057447969683410344
Lipids_NEG_636.3875_201.6145_261.7036,0.0175718578869849,0.02024739310818425
Lipids_NEG_690.4331_201.7955_275.4666,0.20155944094868974,0.19952221764636666
Lipids_NEG_227.2013_201.9546_169.2037,0.1228784167338563,0.1175116374295099
Lipids_NEG_584.3822_203.4664_260.1787,0.13767972878298962,0.13393988915867935
Lipids_NEG_688.4184_203.7182_277.1612,0.06373666183213075,0.060080611771623646
Lipids_NEG_473.2819_203.0141_238.1084,-0.055719048060225,-0.0585673430832864
Lipids_NEG_694.4290_206.7798_281.4085,0.1674337737539495,0.16680424093934504
Lipids_NEG_283.2429_209.7576_198.9239,-0.05056073111235905,0.0236100475933781
Lipids_NEG_556.2127_210.1259_231.5327,-0.07186954456058539,-0.07186954456058539
Lipids_NEG_664.3798_210.2822_280.0784,0.1718445510605457,0.17184455106054575
Lipids_NEG_253.2171_211.0629_173.8128,0.17429715918049396,0.17275464338656338
Lipids_NEG_325.2745_213.0205_192.9445,-0.054837786138363154,-0.0550647236951749
Lipids_NEG_480.3093_213.8802_225.5222,0.20934069242662334,0.2089124307556253
Lipids_NEG_564.3441_213.9321_249.9780,-0.0475876658892002,-0.0475876658892002
Lipids_NEG_653.4054_214.2103_274.2061,-0.046099619656413945,-0.046099619656413945
Lipids_NEG_676.4186_215.4915_271.9075,0.0861387449472006,0.08579085257744459
Lipids_NEG_708.4452_215.9412_283.9187,-0.05425039724065285,-0.05425039724065285
Lipids_NEG_303.2329_217.0053_189.4318,-0.047541315741600754,0.05404099148788455
Lipids_NEG_385.2355_216.8337_206.6321,-0.02936306466152965,0.0352494074042498
Lipids_NEG_373.0443_216.5695_195.1227,-0.052549655716431,-0.0527739344813416
Lipids_NEG_608.3926_216.8683_264.5112,0.3575078068633878,0.35675687881185975
Lipids_NEG_678.4338_219.1859_273.7349,0.20168464870635266,0.19780983499770916
Lipids_NEG_655.4209_219.6501_265.3660,-0.04770444404945675,-0.04770444404945675
Lipids_NEG_241.2168_219.6496_171.9720,0.0768676347303077,0.0654653876363206
