,"Age, BMI & VAT","Sleep Quality
(average of nights)"
Lipids_NEG_2130551_311470_1508722,0.01916815513062888,0.019147267619988476
Lipids_NEG_2170025_309563_1426050,0.01835995340776435,0.018345846643533312
Lipids_NEG_2329752_307462_1420463,0.02141650294921314,0.021416502949213136
Lipids_NEG_2558219_332194_1306976,0.018196755845583796,0.018196755845583796
Lipids_NEG_1628391_338351_1084717,0.02509606436431235,0.023946320462824466
Lipids_NEG_3730100_355757_1738172,0.0176359167526793,0.017635916752679306
Lipids_NEG_1729911_369286_1298889,0.01458295119908971,0.014690468130944068
Lipids_NEG_1889861_369286_1295368,0.020555832403180787,0.0205558324031808
Lipids_NEG_2030821_370003_1517545,0.025496372527477197,0.02638412177998313
Lipids_NEG_2049809_369972_1305195,0.02498942780342958,0.02498942780342957
Lipids_NEG_2161132_372201_1517815,0.02081560622476825,0.02081560622476825
Lipids_NEG_1790572_375462_1323456,0.018178228850301546,0.018178228850301546
Lipids_NEG_1870069_377188_1374008,0.013260140421925328,0.014075145852970433
Lipids_NEG_3111395_380911_1820262,0.020726537467015495,0.02135462653159822
Lipids_NEG_2030015_379252_1370085,0.015658674575227682,0.015793555212925355
Lipids_NEG_3411026_391281_1903573,0.018722394700407485,0.018722394700407447
Lipids_NEG_4210598_391967_2062738,0.017635423347595512,0.017635423347595512
Lipids_NEG_2010224_397467_1438636,0.01728916777318311,0.017660077491865336
Lipids_NEG_2290171_401591_1484080,0.025992203392477244,0.024623007554622933
Lipids_NEG_2130223_407096_1480475,0.02215426265202629,0.02236727118054612
Lipids_NEG_2590278_404006_1617793,0.02836236607524223,0.028362366075242236
Lipids_NEG_4370547_408126_2072894,0.016648833820542355,0.016695821521622696
Lipids_NEG_2310328_425301_1500994,0.02152711325694899,0.021315352525277532
Lipids_NEG_3671583_425989_1998372,0.0021202888660128002,0.0021383375873578305
Lipids_NEG_2449078_437326_1365785,0.024689006611999107,0.02447885683412934
Lipids_NEG_2290536_443163_1544241,0.019006764723114727,0.019006764723114727
Lipids_NEG_3992201_448586_2125533,0.0021779643430954623,0.0028351709502961054
Lipids_NEG_3971781_467056_1925894,0.010337283734593564,0.01030469810862173
Lipids_NEG_3601017_483517_1842943,0.01821393109802557,0.01821393109802552
Lipids_NEG_3691737_478932_1997788,0.004712469172484958,0.004800017488976766
Lipids_NEG_3108379_486147_1338410,0.0048987706875142974,0.004933113484238096
Lipids_NEG_3951892_484431_2097744,0.0050850219875844,0.005968724567464284
Lipids_NEG_3332068_524274_1873203,0.017894861475157103,0.01792261999250005
Lipids_NEG_4982889_561025_2112090,0.025800901080060164,0.025633601811105362
Lipids_NEG_4483064_594702_2047820,0.015664099563459568,0.015552356767952195
Lipids_NEG_1790713_609497_1434458,0.02226305529420851,0.01822451162449881
Lipids_NEG_4812803_619849_2220255,0.029750735683556483,0.029618944100623476
Lipids_NEG_3989360_638051_1492762,0.0019855004465169647,0.002047874736072267
Lipids_NEG_3669002_657281_1736672,0.02013055292317053,0.02088414043872992
Lipids_NEG_4483062_661058_2032355,0.027538359450116085,0.04478953514786724
Lipids_NEG_4451865_718464_2257402,0.02077460268317026,0.02077460268317026
Lipids_NEG_4989296_997919_1663289,0.0023908756256155535,0.00239087562561556
Lipids_NEG_2651476_1055660_1724942,0.01836826144318932,0.01836826144318932
Lipids_NEG_4313161_1171821_2279978,0.012776151197013096,0.013834737095784323
Lipids_NEG_3211736_1186955_1847562,0.0326983732653884,0.037305151680513265
Lipids_NEG_3152539_1272103_1877717,0.017831007112847533,0.017831007112847533
Lipids_NEG_4792833_1271033_2598385,0.007029560224203743,0.007765944437483907
Lipids_NEG_3931737_1277599_2006594,0.02000402733582376,0.02000402733582369
Lipids_NEG_3912848_1342873_2083208,0.02474661009445461,0.023601876603933498
Lipids_NEG_5263142_1355372_2454127,0.015773058317614,0.01690437950668665
Lipids_NEG_4652853_1351457_2233946,0.022556860646542234,0.022417049427864644
Lipids_NEG_5763300_1367053_2529075,0.03532322876438526,0.029347630568069365
Lipids_NEG_6003303_1376792_2570304,0.009424193284635975,0.009633566398138279
Lipids_NEG_2932119_1402347_1818754,0.02190345278474167,0.03043473054217973
Lipids_NEG_4982618_1403377_2244095,0.017713728222917897,0.0203502892609048
Lipids_NEG_2692120_1425702_1759228,0.0188197056429038,0.01881970564290381
Lipids_NEG_2931785_1416657_1807752,0.021468839006635303,0.027272358039024745
Lipids_NEG_2952278_1433953_1854930,0.01617062171801022,0.01629752705415244
Lipids_NEG_2491490_1468311_1734685,0.019742158376825695,0.019680088244739966
Lipids_NEG_5523302_1473271_2498133,0.02553614104367645,0.025456700941433773
Lipids_NEG_5562675_1467284_2374623,0.022917663650324306,0.022917663650324306
Lipids_NEG_3192277_1538542_1882015,0.01870187887886873,0.018745918211454084
Lipids_NEG_5403302_1547151_2493912,0.018219318785373403,0.016358915294708697
Lipids_NEG_6263460_1552144_2619782,0.02144507150229385,0.021148095730014246
Lipids_NEG_6123302_1547324_2571924,0.02709726283859297,0.027124064515477865
Lipids_NEG_2231697_1563114_1669756,0.03264308620233945,0.03244808230980324
Lipids_NEG_5242781_1579322_2282561,0.007077385519590367,0.0070871387850729595
Lipids_NEG_4713473_1585846_2295114,0.02161645751806795,0.021616457518067938
Lipids_NEG_2792324_1586982_1816171,0.008487922645400102,0.010205368968969892
Lipids_NEG_5643306_1592347_2469704,0.004923743112458723,0.004971906747698248
Lipids_NEG_6023461_1592038_2593378,0.01666932655038124,0.01667348474326114
Lipids_NEG_6463326_1586618_2690966,0.004671086573266772,0.005149578631558623
